                  epoch,         train/box_loss,        train/pose_loss,        train/kobj_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(P),      metrics/recall(P),       metrics/mAP50(P),    metrics/mAP50-95(P),           val/box_loss,          val/pose_loss,          val/kobj_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    100,                   0.47,                0.09829,                0.03857,                0.33296,                0.81425,                0.99864,                0.99601,                0.99499,                0.93224,                0.99513,                0.99251,                0.99264,                0.99242,                0.38607,                0.08143,                0.00727,                 0.2544,                0.78818,               0.009806,               0.009806,               0.009806
                    101,                0.47262,                 0.0977,                0.03098,                0.32281,                0.81199,                0.99566,                0.99766,                0.99492,                0.92851,                0.99555,                0.99755,                0.99487,                0.99471,                0.40482,                0.04986,                 0.0103,                0.26214,                 0.7919,               0.009804,               0.009804,               0.009804
                    102,                0.46338,                0.10276,                0.03749,                0.32393,                0.80455,                0.99713,                0.99608,                0.99494,                0.91839,                0.99463,                0.99359,                0.99479,                 0.9946,                0.42878,                0.06738,                0.01305,                0.27228,                0.79283,               0.009802,               0.009802,               0.009802
                    103,                0.46494,                0.08724,                0.03674,                0.33243,                0.81194,                0.99764,                0.99601,                0.99494,                0.93355,                0.99736,                0.99348,                0.99358,                0.99349,                0.39661,                 0.0738,                0.01257,                0.26523,                0.79003,                 0.0098,                 0.0098,                 0.0098
                    104,                0.45075,                0.12276,                0.03885,                 0.3275,                0.81289,                0.99707,                0.99731,                0.99497,                0.92847,                0.99508,                0.99532,                0.99481,                0.99391,                0.41204,                0.06881,                0.01246,                0.26594,                0.79276,               0.009798,               0.009798,               0.009798
                    105,                0.46473,                 0.0932,                0.03539,                0.33194,                0.81286,                0.99705,                 0.9984,                0.99497,                0.92771,                0.99506,                 0.9964,                0.99485,                0.99468,                0.41023,                 0.0664,                0.01151,                0.26936,                0.79223,              0.0097961,              0.0097961,              0.0097961
                    106,                0.47024,                0.08399,                0.03896,                0.33927,                0.81677,                0.97641,                 0.9726,                0.98993,                0.92159,                0.94164,                0.93977,                0.93714,                0.90957,                0.41368,                0.31814,                0.02857,                0.30587,                0.79725,              0.0097941,              0.0097941,              0.0097941
                    107,                0.47368,                 0.0997,                0.03349,                0.33192,                0.81315,                0.99655,                0.99777,                0.99494,                0.92655,                0.99718,                0.99219,                0.99319,                0.99312,                0.41462,                0.07788,                0.00715,                0.26986,                0.79204,              0.0097921,              0.0097921,              0.0097921
                    108,                0.48259,                0.08481,                0.03571,                0.32873,                0.81367,                 0.9956,                0.99471,                0.99492,                0.92827,                0.99466,                0.99342,                0.99479,                0.99476,                0.40318,                0.05471,                0.01168,                0.26789,                0.79016,              0.0097901,              0.0097901,              0.0097901
                    109,                0.45269,                0.10555,                0.03813,                0.33052,                0.81035,                0.99539,                0.99518,                0.99492,                0.92318,                0.99376,                0.99224,                0.99463,                0.99442,                0.43929,                 0.0659,                0.00749,                0.28906,                0.79965,              0.0097881,              0.0097881,              0.0097881
                    110,                0.45951,                0.09751,                0.03429,                0.32666,                0.81222,                0.99688,                0.99593,                0.99497,                0.93169,                0.99427,                0.99497,                0.99479,                 0.9946,                0.39206,                0.06719,                0.00792,                0.26317,                0.79054,              0.0097862,              0.0097862,              0.0097862
                    111,                0.47246,                0.09153,                0.03288,                0.33473,                0.81134,                  0.965,                0.96711,                0.98682,                0.91191,                0.91954,                0.92608,                 0.9244,                0.88896,                 0.4428,                0.45574,                0.02129,                0.34232,                0.80293,              0.0097842,              0.0097842,              0.0097842
                    112,                0.49124,                 0.1065,                0.03992,                0.33324,                0.81506,                0.99649,                0.99763,                0.99493,                0.94063,                0.99649,                0.99763,                0.99492,                0.99492,                0.37886,                0.04291,                0.00899,                0.25244,                0.78784,              0.0097822,              0.0097822,              0.0097822
                    113,                0.46544,                0.12299,                 0.0331,                0.33335,                   0.81,                0.99698,                0.99858,                0.99499,                0.93293,                0.99396,                 0.9956,                0.99359,                0.99307,                 0.3971,                 0.0795,                0.00792,                0.27085,                0.78893,              0.0097802,              0.0097802,              0.0097802
                    114,                0.45147,                0.12055,                0.03317,                 0.3356,                0.80839,                0.99727,                 0.9975,                0.99499,                 0.9203,                0.99677,                0.99701,                0.99496,                0.99488,                0.41946,                0.04541,                0.00782,                 0.2772,                0.79075,              0.0097782,              0.0097782,              0.0097782
                    115,                0.46456,                0.09343,                0.03673,                0.33027,                0.81088,                 0.9975,                0.99707,                0.99499,                0.93821,                0.99542,                0.99512,                0.99485,                 0.9945,                0.39548,                0.05932,                0.00849,                0.26271,                0.78937,              0.0097763,              0.0097763,              0.0097763
                    116,                 0.4574,                0.09144,                0.03294,                0.31497,                0.80842,                0.99691,                0.99731,                0.99495,                0.92481,                0.99291,                0.99332,                 0.9928,                0.99038,                0.41403,                0.08535,                0.00703,                0.26423,                0.79229,              0.0097743,              0.0097743,              0.0097743
                    117,                 0.4662,                0.09383,                 0.0333,                0.32363,                0.81001,                0.99859,                0.99339,                0.99498,                0.92608,                 0.9977,                0.99346,                0.99489,                0.99467,                0.39272,                0.04813,                0.00913,                0.26812,                0.78972,              0.0097723,              0.0097723,              0.0097723
                    118,                 0.4517,                0.09405,                0.02869,                0.31772,                0.80717,                0.99919,                0.99598,                0.99499,                0.93697,                0.99768,                0.99448,                0.99487,                0.99468,                0.38618,                0.04957,                0.00721,                0.24719,                0.78962,              0.0097703,              0.0097703,              0.0097703
                    119,                0.45509,                0.07674,                0.03271,                0.32024,                0.80795,                0.99695,                0.99308,                0.99496,                0.91734,                0.99485,                0.99043,                0.99459,                0.99316,                0.44694,                0.07381,                0.00937,                0.26904,                0.80029,              0.0097683,              0.0097683,              0.0097683
                    120,                0.46439,                0.08439,                0.03298,                0.31693,                0.81203,                0.99674,                0.99798,                0.99498,                0.92702,                0.99579,                 0.9907,                0.99264,                0.99221,                0.40775,                0.08449,                0.00736,                0.25397,                0.79015,              0.0097664,              0.0097664,              0.0097664
                    121,                0.45931,                0.10579,                0.03471,                0.33131,                0.81356,                0.99595,                 0.9975,                 0.9949,                0.92197,                0.99293,                0.99452,                0.99471,                0.99444,                0.40375,                0.06682,                0.00796,                0.25619,                0.79246,              0.0097644,              0.0097644,              0.0097644
                    122,                0.46888,                0.08403,                0.03319,                0.32036,                0.81374,                0.99778,                0.99599,                0.99494,                 0.9273,                0.99677,                  0.995,                0.99487,                0.99439,                0.40986,                0.05455,                0.00842,                0.25816,                0.79192,              0.0097624,              0.0097624,              0.0097624
                    123,                0.46156,                 0.0804,                0.03119,                0.31631,                  0.812,                0.99833,                0.99716,                0.99493,                0.93303,                0.99533,                0.99433,                0.99426,                0.99398,                0.39963,                0.06429,                0.01126,                0.25639,                0.78957,              0.0097604,              0.0097604,              0.0097604
                    124,                0.45421,                0.08786,                0.03606,                0.31972,                0.80068,                0.99745,                0.99796,                0.99495,                0.93111,                0.99629,                0.99586,                0.99483,                0.99439,                0.39187,                0.06296,                0.00879,                0.25858,                0.78713,              0.0097584,              0.0097584,              0.0097584
                    125,                0.44967,                 0.0794,                 0.0397,                0.32762,                0.80966,                0.99743,                0.99879,                0.99494,                0.93083,                0.99751,                0.99767,                0.99494,                0.99488,                0.39565,                0.04139,                 0.0083,                0.26018,                0.78814,              0.0097565,              0.0097565,              0.0097565
                    126,                0.43481,                0.08613,                 0.0327,                0.32435,                0.80658,                0.99786,                  0.999,                0.99499,                0.94065,                0.99708,                0.99701,                0.99492,                0.99483,                 0.3854,                0.05669,                0.00767,                0.25693,                0.78634,              0.0097545,              0.0097545,              0.0097545
                    127,                 0.4379,                0.08186,                0.03583,                0.32432,                0.80858,                0.99716,                0.99747,                0.99499,                0.94835,                0.99616,                0.99647,                0.99496,                0.99477,                0.35216,                0.04614,                0.00775,                0.25072,                0.78394,              0.0097525,              0.0097525,              0.0097525
                    128,                0.42881,                0.07144,                0.02786,                 0.3073,                0.80646,                0.99933,                0.99885,                  0.995,                0.96237,                0.99783,                0.99735,                0.99496,                0.99481,                0.31859,                0.04615,                0.00942,                0.23671,                0.78062,              0.0097505,              0.0097505,              0.0097505
                    129,                0.44329,                0.06255,                0.03151,                0.31281,                0.80637,                0.99829,                0.99839,                  0.995,                0.94392,                0.99729,                0.99742,                0.99496,                0.99494,                0.36551,                 0.0445,                0.00903,                0.23967,                0.78533,              0.0097485,              0.0097485,              0.0097485
                    130,                0.44278,                 0.0655,                 0.0277,                0.30634,                0.80477,                0.99838,                0.99702,                0.99499,                0.94633,                0.99739,                0.99589,                0.99493,                0.99493,                0.36842,                0.04647,                0.00678,                0.24581,                 0.7878,              0.0097466,              0.0097466,              0.0097466
                    131,                0.43065,                0.07983,                0.03364,                0.31306,                0.81055,                0.99807,                  0.998,                0.99499,                0.94145,                0.99707,                0.99701,                0.99493,                0.99491,                0.37003,                  0.046,                0.00837,                0.25277,                0.78493,              0.0097446,              0.0097446,              0.0097446
                    132,                0.43387,                0.08552,                0.03065,                0.31819,                0.80665,                0.99758,                0.99851,                  0.995,                0.94532,                0.99608,                0.99701,                 0.9948,                0.99479,                 0.3697,                0.05609,                0.00626,                0.24539,                0.78538,              0.0097426,              0.0097426,              0.0097426
                    133,                0.42409,                  0.067,                0.03005,                0.30367,                0.80795,                0.99956,                0.99655,                  0.995,                0.94511,                0.99814,                0.99494,                0.99495,                0.99479,                0.36801,                0.05184,                0.01009,                0.24059,                0.78506,              0.0097406,              0.0097406,              0.0097406
                    134,                0.42501,                0.07066,                0.02811,                0.30252,                0.80433,                0.99922,                0.99826,                  0.995,                 0.9391,                0.99671,                0.99576,                0.99484,                0.99466,                0.37183,                  0.056,                 0.0086,                0.24221,                0.78507,              0.0097386,              0.0097386,              0.0097386
                    135,                 0.4224,                0.07802,                0.02832,                 0.3055,                0.80117,                0.99949,                 0.9983,                  0.995,                0.94381,                 0.9967,                0.99479,                0.99353,                0.99351,                0.37002,                0.06509,                0.01238,                0.24363,                 0.7874,              0.0097367,              0.0097367,              0.0097367
                    136,                0.42564,                0.09078,                0.02581,                0.29967,                0.80574,                 0.9973,                0.99683,                0.99498,                0.93858,                 0.9963,                0.99584,                0.99493,                0.99493,                0.37847,                0.04625,                0.00996,                0.25417,                0.79052,              0.0097347,              0.0097347,              0.0097347
                    137,                0.41851,                0.09362,                0.03265,                0.30751,                 0.8072,                 0.9987,                0.99605,                0.99499,                 0.9365,                0.99908,                0.99551,                0.99498,                0.99498,                0.39747,                0.04411,                0.00775,                0.24961,                0.78996,              0.0097327,              0.0097327,              0.0097327
                    138,                0.44294,                0.07637,                0.03056,                0.32457,                0.80771,                0.99854,                 0.9975,                  0.995,                 0.9394,                0.99703,                0.99601,                0.99495,                0.99492,                0.40346,                0.04637,                0.01001,                0.25631,                 0.7931,              0.0097307,              0.0097307,              0.0097307
                    139,                 0.4319,                0.06732,                0.02791,                0.29617,                0.80605,                0.99699,                0.99927,                0.99499,                0.94164,                0.99599,                0.99829,                0.99498,                0.99498,                0.38407,                0.04235,                0.00741,                0.24553,                0.78532,              0.0097287,              0.0097287,              0.0097287
                    140,                0.42331,                0.07809,                0.02892,                0.30455,                  0.807,                0.99794,                0.99922,                0.99499,                0.93671,                0.99594,                0.99723,                0.99484,                 0.9947,                0.37119,                0.05545,                0.00644,                 0.2466,                0.78457,              0.0097268,              0.0097268,              0.0097268
                    141,                0.42113,                 0.0866,                0.03177,                0.30531,                0.80687,                0.99631,                0.99814,                0.99499,                0.95161,                 0.9958,                0.99764,                0.99496,                0.99495,                0.34785,                0.03896,                0.00797,                0.23942,                0.78354,              0.0097248,              0.0097248,              0.0097248
                    142,                0.44686,                0.09653,                 0.0306,                0.31003,                 0.8049,                0.99781,                0.99739,                0.99498,                0.94204,                0.99631,                0.99589,                0.99485,                0.99484,                  0.376,                0.05241,                 0.0064,                0.24663,                0.78713,              0.0097228,              0.0097228,              0.0097228
                    143,                 0.4268,                0.05872,                0.02995,                0.31005,                0.80859,                0.99871,                0.99814,                  0.995,                0.93493,                 0.9972,                0.99664,                0.99492,                0.99492,                0.38151,                0.04696,                0.00569,                 0.2421,                0.78553,              0.0097208,              0.0097208,              0.0097208
                    144,                0.42118,                0.07246,                0.02991,                0.30594,                0.80448,                0.99854,                0.99876,                  0.995,                0.94025,                0.99704,                0.99727,                0.99491,                0.99491,                0.38612,                0.04793,                0.00634,                0.24456,                0.78495,              0.0097188,              0.0097188,              0.0097188
                    145,                0.42583,                0.07048,                0.02798,                0.29981,                0.80851,                0.99885,                0.99766,                  0.995,                0.94396,                0.99734,                0.99616,                 0.9949,                 0.9949,                0.37351,                0.04815,                 0.0065,                0.23346,                0.78499,              0.0097169,              0.0097169,              0.0097169
                    146,                0.41778,                0.06448,                0.02561,                0.29367,                0.80342,                0.99866,                0.99828,                  0.995,                0.94338,                0.99766,                0.99729,                0.99494,                0.99494,                0.36847,                0.04076,                0.00753,                0.23352,                0.78506,              0.0097149,              0.0097149,              0.0097149
                    147,                 0.4269,                0.06981,                0.02949,                0.30297,                0.80803,                0.99783,                0.99613,                0.99499,                0.94703,                0.99418,                0.99501,                0.99477,                0.99412,                0.37081,                0.06102,                0.00904,                0.24034,                0.78781,              0.0097129,              0.0097129,              0.0097129
                    148,                 0.4375,                0.08933,                0.03186,                0.29633,                 0.8058,                0.99845,                0.99738,                0.99499,                 0.9545,                0.99694,                 0.9959,                0.99492,                0.99492,                0.34682,                0.04623,                0.00666,                0.23371,                0.78098,              0.0097109,              0.0097109,              0.0097109
                    149,                 0.4139,                0.06417,                0.03314,                0.29952,                0.80507,                 0.9994,                  0.996,                0.99499,                0.93716,                0.99838,                0.99501,                0.99493,                0.99493,                0.38887,                0.04226,                0.00688,                0.24069,                0.78604,              0.0097089,              0.0097089,              0.0097089
                    150,                0.40918,                0.08514,                0.02844,                0.29308,                0.80338,                0.99901,                0.99589,                0.99499,                0.94442,                 0.9975,                 0.9944,                0.99491,                0.99489,                0.37217,                0.04534,                0.00733,                0.23523,                0.78376,               0.009707,               0.009707,               0.009707
                    151,                0.41135,                0.06386,                0.02965,                0.30102,                0.80586,                0.99839,                0.99945,                  0.995,                0.93988,                 0.9969,                0.99796,                0.99495,                0.99495,                0.39007,                0.04523,                0.00707,                0.24116,                 0.7885,               0.009705,               0.009705,               0.009705
                    152,                 0.4072,                0.09067,                0.03219,                0.30295,                0.80215,                0.99813,                0.99651,                0.99499,                0.94057,                0.99709,                0.99501,                0.99492,                0.99465,                0.37721,                0.05132,                0.00658,                  0.243,                0.78516,               0.009703,               0.009703,               0.009703
                    153,                0.41018,                0.08122,                0.02756,                0.30069,                0.80463,                 0.9971,                0.99863,                0.99499,                0.94066,                0.99599,                0.99483,                0.99483,                0.99388,                0.37993,                0.06013,                0.00577,                 0.2458,                0.78735,               0.009701,               0.009701,               0.009701
                    154,                0.42463,                0.08373,                0.03645,                0.30703,                0.80486,                0.99775,                0.99915,                  0.995,                0.94169,                0.99625,                0.99765,                0.99493,                0.99489,                 0.3785,                0.04966,                0.00648,                0.24014,                0.78552,               0.009699,               0.009699,               0.009699
                    155,                0.42903,                  0.077,                0.02929,                0.29497,                0.80708,                0.99928,                0.99776,                0.99499,                0.93999,                0.99778,                0.99627,                0.99494,                0.99492,                  0.383,                0.04995,                0.00738,                0.24061,                0.78648,              0.0096971,              0.0096971,              0.0096971
                    156,                0.42219,                0.06354,                0.02934,                0.29671,                0.80561,                0.99916,                0.99833,                  0.995,                0.93618,                0.99816,                0.99733,                0.99497,                0.99476,                0.39467,                0.04599,                0.00668,                0.24677,                0.78773,              0.0096951,              0.0096951,              0.0096951
                    157,                 0.4126,                0.06014,                0.02745,                0.29229,                0.80442,                 0.9988,                0.99761,                  0.995,                 0.9478,                0.99637,                0.99626,                0.99491,                0.99491,                0.35926,                0.04612,                0.00815,                0.23179,                0.78299,              0.0096931,              0.0096931,              0.0096931
                    158,                0.42058,                0.06422,                0.02669,                0.29867,                0.80379,                0.99835,                0.99856,                  0.995,                0.94922,                0.99635,                0.99656,                0.99488,                0.99487,                0.37007,                0.05177,                0.00591,                0.23934,                0.78483,              0.0096911,              0.0096911,              0.0096911
                    159,                0.42125,                0.06221,                0.02714,                0.29002,                0.80379,                0.99883,                 0.9985,                  0.995,                0.95234,                0.99733,                0.99701,                0.99495,                0.99495,                0.35754,                0.04351,                0.00581,                0.23377,                0.78404,              0.0096891,              0.0096891,              0.0096891
                    160,                 0.4047,                0.08485,                0.02957,                0.28974,                0.80027,                0.99858,                0.99993,                  0.995,                0.94676,                0.99708,                0.99844,                0.99494,                0.99487,                0.37047,                0.04699,                 0.0068,                0.23535,                0.78327,              0.0096872,              0.0096872,              0.0096872
                    161,                0.42274,                0.07434,                0.03255,                0.30326,                0.80612,                 0.9986,                0.99751,                  0.995,                 0.9332,                 0.9972,                0.99401,                0.99473,                0.99387,                0.40128,                0.06557,                0.00802,                0.25156,                0.79003,              0.0096852,              0.0096852,              0.0096852
                    162,                0.42567,                0.06976,                0.02757,                0.29319,                0.80172,                0.99848,                0.99913,                  0.995,                 0.9417,                0.99798,                0.99863,                0.99496,                 0.9948,                0.37403,                0.03817,                0.00754,                0.23591,                0.78499,              0.0096832,              0.0096832,              0.0096832
                    163,                0.41367,                0.06411,                0.02737,                0.29022,                0.80483,                0.99874,                0.99977,                  0.995,                0.94565,                0.99774,                0.99877,                0.99486,                0.99486,                0.36037,                0.04145,                0.00645,                0.24078,                0.78427,              0.0096812,              0.0096812,              0.0096812
                    164,                0.41582,                0.07217,                0.02554,                0.29442,                0.80366,                0.99815,                0.99852,                  0.995,                0.94372,                0.99715,                0.99752,                0.99491,                0.99491,                0.36371,                0.04068,                 0.0053,                0.23526,                0.78349,              0.0096792,              0.0096792,              0.0096792
                    165,                0.40815,                0.08219,                0.02744,                0.28754,                 0.8028,                 0.9982,                0.99889,                0.99499,                0.94746,                 0.9952,                0.99589,                0.99474,                0.99417,                0.36034,                 0.0548,                0.00532,                0.23874,                0.78286,              0.0096773,              0.0096773,              0.0096773
                    166,                0.40555,                0.07396,                  0.024,                 0.3108,                0.80003,                 0.9996,                0.99886,                  0.995,                0.95309,                 0.9981,                0.99737,                0.99497,                0.99497,                 0.3503,                  0.039,                0.00555,                0.23654,                0.78275,              0.0096753,              0.0096753,              0.0096753
                    167,                0.40099,                0.07038,                0.02601,                0.29624,                0.79956,                0.99854,                0.99837,                0.99499,                0.95681,                0.99804,                0.99787,                0.99498,                0.99481,                0.34546,                0.03713,                0.00615,                0.22707,                0.78227,              0.0096733,              0.0096733,              0.0096733
                    168,                0.41587,                0.06468,                0.02799,                0.28679,                0.80734,                0.99858,                0.99843,                0.99499,                0.94495,                0.99758,                0.99743,                0.99494,                 0.9948,                0.36903,                0.04492,                0.00622,                0.23127,                0.78355,              0.0096713,              0.0096713,              0.0096713
                    169,                0.41189,                0.06706,                0.03183,                 0.2857,                0.80274,                0.99698,                0.99991,                0.99498,                0.94746,                 0.9945,                0.99742,                 0.9949,                 0.9943,                0.36539,                0.05495,                0.00716,                 0.2285,                0.78354,              0.0096693,              0.0096693,              0.0096693
                    170,                0.40452,                0.06204,                0.02818,                0.29331,                 0.8011,                0.99853,                 0.9995,                0.99498,                 0.9572,                0.99718,                0.99722,                0.99491,                0.99491,                0.34148,                0.04338,                0.00693,                0.22877,                0.78072,              0.0096674,              0.0096674,              0.0096674
                    171,                 0.4018,                0.06056,                0.02658,                0.28348,                0.80195,                0.99821,                  0.999,                0.99499,                0.93559,                 0.9957,                0.99651,                0.99489,                0.99489,                0.38574,                0.05349,                0.00643,                 0.2385,                0.78832,              0.0096654,              0.0096654,              0.0096654
                    172,                0.40168,                0.07583,                0.02687,                0.28964,                0.80113,                0.99839,                 0.9989,                  0.995,                0.94917,                0.99789,                 0.9984,                0.99498,                0.99498,                0.36176,                0.03108,                0.00775,                0.23465,                0.78417,              0.0096634,              0.0096634,              0.0096634
                    173,                0.40825,                0.05509,                0.02452,                0.30263,                0.79851,                0.99791,                      1,                  0.995,                0.94771,                0.99791,                      1,                  0.995,                  0.995,                0.35321,                0.02702,                0.00617,                0.23028,                0.78289,              0.0096614,              0.0096614,              0.0096614
                    174,                0.39083,                0.06394,                0.02872,                0.29096,                0.80237,                0.99874,                      1,                  0.995,                0.94347,                0.99825,                 0.9995,                0.99499,                0.99499,                0.36844,                0.03192,                0.00609,                0.23035,                0.78372,              0.0096594,              0.0096594,              0.0096594
                    175,                0.39002,                0.05931,                 0.0307,                0.28913,                0.79663,                0.99802,                0.99949,                0.99499,                 0.9534,                0.99752,                0.99899,                0.99495,                0.99494,                0.33894,                0.03449,                 0.0062,                0.22418,                0.78051,              0.0096575,              0.0096575,              0.0096575
                    176,                0.40164,                  0.052,                 0.0214,                0.28226,                0.79811,                0.99879,                0.99793,                0.99499,                0.95077,                0.99628,                0.99543,                0.99481,                 0.9948,                0.35145,                0.05288,                0.00592,                 0.2263,                0.78023,              0.0096555,              0.0096555,              0.0096555
                    177,                0.39275,                0.06488,                0.02928,                0.28948,                0.80299,                0.99872,                0.99969,                0.99499,                0.96016,                0.99723,                0.99819,                0.99496,                0.99496,                0.32584,                0.04167,                0.00577,                0.22328,                0.77733,              0.0096535,              0.0096535,              0.0096535
                    178,                0.39597,                0.06146,                0.02472,                0.28291,                0.79789,                 0.9983,                0.99872,                  0.995,                0.95072,                 0.9978,                0.99822,                0.99497,                0.99495,                0.35522,                0.03451,                0.00559,                0.22724,                0.78078,              0.0096515,              0.0096515,              0.0096515
                    179,                0.41468,                0.06541,                0.02583,                0.28751,                0.80231,                0.99836,                0.99804,                  0.995,                0.93745,                0.99685,                0.99655,                0.99492,                0.99492,                0.37966,                0.04373,                0.00788,                0.23433,                0.78264,              0.0096495,              0.0096495,              0.0096495
                    180,                 0.3981,                0.05463,                0.02356,                0.28128,                0.79873,                0.99863,                 0.9988,                  0.995,                0.93315,                0.99713,                 0.9973,                0.99494,                0.99494,                0.38496,                0.04293,                0.00668,                0.24818,                0.78534,              0.0096476,              0.0096476,              0.0096476
                    181,                0.40095,                0.06955,                0.02571,                0.29603,                0.79779,                0.99953,                 0.9973,                  0.995,                0.94692,                0.99802,                 0.9958,                0.99493,                0.99493,                0.36874,                0.04392,                0.00589,                0.22914,                0.78594,              0.0096456,              0.0096456,              0.0096456
                    182,                0.39086,                0.08663,                0.02774,                0.28334,                0.79696,                0.99901,                  0.999,                  0.995,                0.94918,                0.99702,                0.99701,                0.99495,                0.99495,                0.34929,                0.04629,                 0.0072,                 0.2318,                0.78183,              0.0096436,              0.0096436,              0.0096436
                    183,                0.39933,                0.06251,                0.03178,                0.28449,                0.79969,                0.99927,                0.99909,                  0.995,                0.94852,                0.99803,                 0.9975,                0.99498,                0.99498,                0.35566,                0.04141,                0.00577,                0.22782,                0.78277,              0.0096416,              0.0096416,              0.0096416
                    184,                0.40227,                0.06199,                0.02639,                0.28249,                0.80188,                0.99802,                0.99892,                0.99497,                0.94787,                0.99752,                0.99842,                0.99497,                0.99497,                0.37335,                0.03309,                0.00586,                0.23259,                0.78614,              0.0096396,              0.0096396,              0.0096396
                    185,                0.40581,                0.05723,                0.03299,                0.28709,                0.79707,                 0.9984,                 0.9995,                  0.995,                0.95202,                 0.9979,                  0.999,                0.99499,                0.99499,                0.36658,                0.03135,                0.00506,                0.23135,                0.78278,              0.0096377,              0.0096377,              0.0096377
