                  epoch,         train/box_loss,        train/pose_loss,        train/kobj_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(P),      metrics/recall(P),       metrics/mAP50(P),    metrics/mAP50-95(P),           val/box_loss,          val/pose_loss,          val/kobj_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     93,                0.68317,                 0.1855,                0.28383,                0.57518,                0.84281,                0.98935,                0.99807,                  0.995,                0.84498,                0.98935,                0.99807,                  0.995,                0.98452,                0.59707,                0.13206,                0.12167,                0.46729,                0.77307,              0.0012275,              0.0012275,              0.0012275
                     94,                0.65241,                 0.1451,                0.19043,                0.54638,                0.83433,                0.99063,                      1,                  0.995,                0.86715,                0.99063,                      1,                  0.995,                0.97986,                0.57286,                0.13606,                0.11916,                0.47647,                 0.7672,              0.0012272,              0.0012272,              0.0012272
                     95,                0.64235,                0.14195,                0.21154,                0.59143,                0.87311,                0.99063,                      1,                  0.995,                0.86715,                0.99063,                      1,                  0.995,                0.97986,                0.57286,                0.13606,                0.11916,                0.47647,                 0.7672,               0.001227,               0.001227,               0.001227
                     96,                0.68503,                0.19792,                0.20195,                0.58542,                0.82564,                0.99014,                      1,                  0.995,                0.85428,                0.99014,                      1,                  0.995,                0.97947,                0.61694,                0.14539,                0.11353,                0.48574,                0.77571,              0.0012267,              0.0012267,              0.0012267
                     97,                0.71569,                0.21863,                0.18074,                0.58789,                0.83162,                0.99014,                      1,                  0.995,                0.85428,                0.99014,                      1,                  0.995,                0.97947,                0.61694,                0.14539,                0.11353,                0.48574,                0.77571,              0.0012265,              0.0012265,              0.0012265
                     98,                0.65222,                0.16878,                0.20476,                0.57573,                0.82338,                0.98742,                0.99849,                  0.995,                0.84752,                0.98742,                0.99849,                  0.995,                0.97279,                0.62159,                0.13845,                0.11371,                0.48633,                0.77999,              0.0012262,              0.0012262,              0.0012262
                     99,                0.78017,                0.18943,                 0.2239,                0.60276,                0.84671,                0.98742,                0.99849,                  0.995,                0.84752,                0.98742,                0.99849,                  0.995,                0.97279,                0.62159,                0.13845,                0.11371,                0.48633,                0.77999,               0.001226,               0.001226,               0.001226
                    100,                0.65309,                0.16191,                0.21109,                0.55446,                0.83933,                 0.9955,                      1,                  0.995,                0.85748,                 0.9955,                      1,                  0.995,                0.97753,                0.61583,                0.12452,                0.11205,                0.51033,                0.77851,              0.0012257,              0.0012257,              0.0012257
                    101,                0.72784,                0.27457,                0.21623,                0.61763,                0.85786,                 0.9955,                      1,                  0.995,                0.85748,                 0.9955,                      1,                  0.995,                0.97753,                0.61583,                0.12452,                0.11205,                0.51033,                0.77851,              0.0012255,              0.0012255,              0.0012255
                    102,                0.73373,                0.21129,                0.23113,                0.58767,                0.84732,                0.98901,                      1,                  0.995,                0.86178,                0.98901,                      1,                  0.995,                0.97419,                0.59556,                0.12585,                0.11381,                0.53283,                0.77594,              0.0012252,              0.0012252,              0.0012252
                    103,                0.69575,                0.23715,                0.22672,                0.62509,                0.83774,                0.98901,                      1,                  0.995,                0.86178,                0.98901,                      1,                  0.995,                0.97419,                0.59556,                0.12585,                0.11381,                0.53283,                0.77594,               0.001225,               0.001225,               0.001225
                    104,                0.73308,                0.23731,                0.21172,                0.59493,                0.86146,                 0.9967,                      1,                  0.995,                0.87871,                 0.9967,                      1,                  0.995,                 0.9758,                0.56277,                0.12327,                0.11523,                0.48846,                0.76999,              0.0012248,              0.0012248,              0.0012248
                    105,                0.67888,                0.18795,                0.24465,                0.53991,                0.85512,                 0.9967,                      1,                  0.995,                0.87871,                 0.9967,                      1,                  0.995,                 0.9758,                0.56277,                0.12327,                0.11523,                0.48846,                0.76999,              0.0012245,              0.0012245,              0.0012245
                    106,                0.73596,                0.15375,                0.21105,                0.60917,                0.85094,                0.99488,                      1,                  0.995,                0.87835,                0.99488,                      1,                  0.995,                0.97968,                0.54884,                0.10936,                0.11799,                 0.4597,                0.76155,              0.0012243,              0.0012243,              0.0012243
                    107,                0.65721,                0.28314,                0.18091,                 0.5509,                 0.8577,                0.99488,                      1,                  0.995,                0.87835,                0.99488,                      1,                  0.995,                0.97968,                0.54884,                0.10936,                0.11799,                 0.4597,                0.76155,               0.001224,               0.001224,               0.001224
                    108,                0.69814,                0.15392,                0.17781,                0.61238,                0.81913,                0.99424,                      1,                  0.995,                0.85697,                0.99424,                      1,                  0.995,                0.97525,                0.54519,                0.11474,                0.11785,                0.44672,                0.75861,              0.0012238,              0.0012238,              0.0012238
                    109,                0.66253,                0.15661,                0.20927,                0.56528,                0.81161,                0.99424,                      1,                  0.995,                0.85697,                0.99424,                      1,                  0.995,                0.97525,                0.54519,                0.11474,                0.11785,                0.44672,                0.75861,              0.0012235,              0.0012235,              0.0012235
                    110,                0.64474,                0.13587,                0.22591,                 0.5458,                0.86029,                0.99533,                      1,                  0.995,                 0.8559,                0.99533,                      1,                  0.995,                0.96141,                0.51349,                  0.122,                0.10942,                0.45538,                0.76194,              0.0012233,              0.0012233,              0.0012233
                    111,                0.72403,                0.18588,                0.19427,                0.58096,                0.83155,                0.99533,                      1,                  0.995,                 0.8559,                0.99533,                      1,                  0.995,                0.96141,                0.51349,                  0.122,                0.10942,                0.45538,                0.76194,               0.001223,               0.001223,               0.001223
                    112,                0.64632,                0.15064,                0.18876,                 0.5327,                0.82842,                0.98134,                      1,                  0.995,                0.86723,                0.98134,                      1,                  0.995,                0.96707,                0.52411,                0.12325,                0.10558,                0.44101,                 0.7656,              0.0012228,              0.0012228,              0.0012228
                    113,                0.62144,                0.23765,                0.23989,                0.55281,                0.85887,                0.98134,                      1,                  0.995,                0.86723,                0.98134,                      1,                  0.995,                0.96707,                0.52411,                0.12325,                0.10558,                0.44101,                 0.7656,              0.0012225,              0.0012225,              0.0012225
                    114,                0.63039,                0.15273,                0.12887,                 0.5858,                 0.8384,                 0.9877,                      1,                  0.995,                0.88412,                 0.9877,                      1,                  0.995,                 0.9798,                0.50801,                 0.1072,                0.10449,                0.43524,                0.76018,              0.0012223,              0.0012223,              0.0012223
                    115,                 0.6453,                0.09912,                0.18445,                0.55921,                 0.8518,                 0.9877,                      1,                  0.995,                0.88412,                 0.9877,                      1,                  0.995,                 0.9798,                0.50801,                 0.1072,                0.10449,                0.43524,                0.76018,               0.001222,               0.001222,               0.001222
                    116,                 0.6817,                0.13191,                0.25087,                0.52073,                0.85667,                0.98661,                      1,                  0.995,                0.87732,                0.98661,                      1,                  0.995,                0.97331,                 0.5258,                0.09683,                0.10641,                0.46514,                0.76032,              0.0012218,              0.0012218,              0.0012218
                    117,                 0.6119,                 0.1171,                0.16458,                0.50502,                0.85582,                0.98661,                      1,                  0.995,                0.87732,                0.98661,                      1,                  0.995,                0.97331,                 0.5258,                0.09683,                0.10641,                0.46514,                0.76032,              0.0012215,              0.0012215,              0.0012215
                    118,                0.69684,                0.15137,                0.18412,                0.53573,                0.83482,                0.98825,                      1,                  0.995,                0.87933,                0.98825,                      1,                  0.995,                0.97252,                0.53069,                0.09881,                0.10668,                0.47912,                0.75906,              0.0012213,              0.0012213,              0.0012213
                    119,                0.66881,                0.20461,                0.16102,                0.56735,                0.83972,                0.98825,                      1,                  0.995,                0.87933,                0.98825,                      1,                  0.995,                0.97252,                0.53069,                0.09881,                0.10668,                0.47912,                0.75906,               0.001221,               0.001221,               0.001221
                    120,                0.58261,                0.22041,                0.15478,                0.51017,                0.79241,                0.99276,                0.99952,                  0.995,                0.88511,                0.99276,                0.99952,                  0.995,                0.97249,                0.51206,                0.10049,                0.10523,                0.43154,                0.75672,              0.0012208,              0.0012208,              0.0012208
                    121,                0.69108,                 0.1706,                0.19197,                0.53905,                0.82977,                0.99276,                0.99952,                  0.995,                0.88511,                0.99276,                0.99952,                  0.995,                0.97249,                0.51206,                0.10049,                0.10523,                0.43154,                0.75672,              0.0012205,              0.0012205,              0.0012205
                    122,                0.63248,                 0.1497,                 0.1557,                0.52359,                0.82291,                0.99547,                      1,                  0.995,                0.88076,                0.99547,                      1,                  0.995,                0.98029,                0.49627,                0.09261,                0.10427,                0.41962,                0.75256,              0.0012203,              0.0012203,              0.0012203
                    123,                0.58263,                 0.1431,                0.20187,                0.49785,                0.85077,                0.99547,                      1,                  0.995,                0.88076,                0.99547,                      1,                  0.995,                0.98029,                0.49627,                0.09261,                0.10427,                0.41962,                0.75256,              0.0012201,              0.0012201,              0.0012201
                    124,                0.67017,                0.15117,                0.18072,                0.49549,                0.84537,                0.99425,                      1,                  0.995,                0.87899,                0.99425,                      1,                  0.995,                0.98415,                0.47856,                0.08066,                0.10447,                0.40691,                0.75049,              0.0012198,              0.0012198,              0.0012198
                    125,                0.66166,                0.13935,                0.20783,                0.51941,                 0.8108,                0.99425,                      1,                  0.995,                0.87899,                0.99425,                      1,                  0.995,                0.98415,                0.47856,                0.08066,                0.10447,                0.40691,                0.75049,              0.0012196,              0.0012196,              0.0012196
                    126,                0.65046,                0.14281,                0.14842,                0.51847,                0.84961,                 0.9921,                      1,                  0.995,                0.88685,                 0.9921,                      1,                  0.995,                0.99115,                0.48881,                0.07613,                0.10207,                0.42073,                0.75405,              0.0012193,              0.0012193,              0.0012193
                    127,                0.66901,                0.21734,                0.19594,                0.53113,                0.82829,                 0.9921,                      1,                  0.995,                0.88685,                 0.9921,                      1,                  0.995,                0.99115,                0.48881,                0.07613,                0.10207,                0.42073,                0.75405,              0.0012191,              0.0012191,              0.0012191
                    128,                0.66783,                0.17288,                0.26251,                0.53574,                0.82985,                0.99242,                      1,                  0.995,                0.87615,                0.99242,                      1,                  0.995,                0.99268,                0.51157,                0.07707,                0.09888,                0.40903,                0.75576,              0.0012188,              0.0012188,              0.0012188
                    129,                0.61274,                0.18265,                 0.2028,                0.49449,                0.85009,                0.99242,                      1,                  0.995,                0.87615,                0.99242,                      1,                  0.995,                0.99268,                0.51157,                0.07707,                0.09888,                0.40903,                0.75576,              0.0012186,              0.0012186,              0.0012186
                    130,                0.62802,                0.10031,                0.17439,                0.49063,                0.84317,                0.99515,                      1,                  0.995,                0.89087,                0.99515,                      1,                  0.995,                0.99112,                0.48898,                0.08811,                0.09213,                0.41777,                 0.7536,              0.0012183,              0.0012183,              0.0012183
                    131,                0.77092,                0.17956,                0.26746,                0.56353,                0.87143,                0.99515,                      1,                  0.995,                0.89087,                0.99515,                      1,                  0.995,                0.99112,                0.48898,                0.08811,                0.09213,                0.41777,                 0.7536,              0.0012181,              0.0012181,              0.0012181
                    132,                0.64419,                0.19633,                0.16394,                0.52333,                0.83277,                0.99133,                      1,                  0.995,                0.90162,                0.99133,                      1,                  0.995,                0.98848,                0.46036,                0.09223,                0.08869,                  0.419,                0.74902,              0.0012178,              0.0012178,              0.0012178
                    133,                0.61681,                 0.1401,                0.16719,                0.49004,                0.81251,                0.99133,                      1,                  0.995,                0.90162,                0.99133,                      1,                  0.995,                0.98848,                0.46036,                0.09223,                0.08869,                  0.419,                0.74902,              0.0012176,              0.0012176,              0.0012176
                    134,                 0.5812,                0.12025,                 0.1147,                0.49001,                0.85585,                0.99489,                      1,                  0.995,                0.90616,                0.99489,                      1,                  0.995,                0.98703,                0.44427,                0.08643,                0.08709,                0.41818,                0.74764,              0.0012173,              0.0012173,              0.0012173
                    135,                0.58559,                0.15228,                0.23021,                 0.4926,                0.82444,                0.99489,                      1,                  0.995,                0.90616,                0.99489,                      1,                  0.995,                0.98703,                0.44427,                0.08643,                0.08709,                0.41818,                0.74764,              0.0012171,              0.0012171,              0.0012171
                    136,                0.54473,                0.13746,                0.18031,                0.48769,                0.78977,                0.99521,                      1,                  0.995,                0.91652,                0.99521,                      1,                  0.995,                0.98921,                0.43108,                0.07897,                0.08635,                0.41666,                 0.7467,              0.0012168,              0.0012168,              0.0012168
                    137,                0.55382,                0.19524,                0.12693,                0.50819,                0.79857,                0.99521,                      1,                  0.995,                0.91652,                0.99521,                      1,                  0.995,                0.98921,                0.43108,                0.07897,                0.08635,                0.41666,                 0.7467,              0.0012166,              0.0012166,              0.0012166
                    138,                0.50978,                0.11592,                0.24632,                0.49505,                0.79306,                0.99559,                      1,                  0.995,                0.90587,                0.99559,                      1,                  0.995,                0.99066,                 0.4642,                 0.0745,                0.08567,                0.38241,                0.74905,              0.0012163,              0.0012163,              0.0012163
                    139,                  0.644,                0.16765,                0.20368,                0.48893,                0.82743,                0.99559,                      1,                  0.995,                0.90587,                0.99559,                      1,                  0.995,                0.99066,                 0.4642,                 0.0745,                0.08567,                0.38241,                0.74905,              0.0012161,              0.0012161,              0.0012161
                    140,                0.54019,                0.14336,                 0.1231,                 0.4708,                0.85283,                0.99654,                      1,                  0.995,                0.91108,                0.99654,                      1,                  0.995,                0.99337,                0.47591,                0.07782,                0.08385,                 0.4331,                 0.7484,              0.0012158,              0.0012158,              0.0012158
                    141,                0.60598,                0.12101,                0.17835,                0.51792,                0.83289,                0.99654,                      1,                  0.995,                0.91108,                0.99654,                      1,                  0.995,                0.99337,                0.47591,                0.07782,                0.08385,                 0.4331,                 0.7484,              0.0012156,              0.0012156,              0.0012156
                    142,                0.64162,                0.14873,                0.24712,                0.53881,                0.84814,                0.99519,                      1,                  0.995,                0.90904,                0.99519,                      1,                  0.995,                0.99168,                0.46642,                0.07804,                0.08024,                0.41129,                0.74952,              0.0012154,              0.0012154,              0.0012154
                    143,                0.63772,                0.17364,                0.22206,                0.49679,                0.87685,                0.99519,                      1,                  0.995,                0.90904,                0.99519,                      1,                  0.995,                0.99168,                0.46642,                0.07804,                0.08024,                0.41129,                0.74952,              0.0012151,              0.0012151,              0.0012151
                    144,                 0.6306,                0.16807,                0.17718,                 0.5028,                0.84713,                0.99493,                      1,                  0.995,                0.89277,                0.99493,                      1,                  0.995,                0.99293,                0.48534,                0.07337,                0.07966,                0.42098,                0.75226,              0.0012149,              0.0012149,              0.0012149
                    145,                0.68714,                0.15322,                0.23305,                0.53441,                0.83737,                0.99493,                      1,                  0.995,                0.89277,                0.99493,                      1,                  0.995,                0.99293,                0.48534,                0.07337,                0.07966,                0.42098,                0.75226,              0.0012146,              0.0012146,              0.0012146
                    146,                0.58302,                0.13293,                0.12166,                0.48372,                0.82236,                0.99028,                      1,                  0.995,                0.89364,                0.99028,                      1,                  0.995,                0.99132,                0.50102,                0.07871,                 0.0816,                0.42243,                0.75648,              0.0012144,              0.0012144,              0.0012144
                    147,                0.52697,                0.12789,                0.24278,                0.49269,                0.83303,                0.99028,                      1,                  0.995,                0.89364,                0.99028,                      1,                  0.995,                0.99132,                0.50102,                0.07871,                 0.0816,                0.42243,                0.75648,              0.0012141,              0.0012141,              0.0012141
                    148,                0.62329,                0.14325,                0.25765,                0.51544,                0.83493,                0.99277,                      1,                  0.995,                0.89577,                0.99277,                      1,                  0.995,                0.98787,                0.49976,                0.07186,                0.07931,                0.39925,                 0.7601,              0.0012139,              0.0012139,              0.0012139
                    149,                0.63783,                0.15487,                0.15611,                 0.4981,                0.83389,                0.99277,                      1,                  0.995,                0.89577,                0.99277,                      1,                  0.995,                0.98787,                0.49976,                0.07186,                0.07931,                0.39925,                 0.7601,              0.0012136,              0.0012136,              0.0012136
                    150,                0.58182,                0.12357,                0.15689,                0.47168,                0.78766,                0.99559,                      1,                  0.995,                0.89323,                0.99559,                      1,                  0.995,                0.99083,                0.48251,                0.07507,                0.07609,                0.38831,                0.76019,              0.0012134,              0.0012134,              0.0012134
                    151,                0.55355,                0.18592,                0.17371,                0.47899,                0.83909,                0.99559,                      1,                  0.995,                0.89323,                0.99559,                      1,                  0.995,                0.99083,                0.48251,                0.07507,                0.07609,                0.38831,                0.76019,              0.0012131,              0.0012131,              0.0012131
                    152,                0.61159,                0.10057,                0.14847,                0.49645,                0.84649,                0.99189,                      1,                  0.995,                0.88008,                0.99189,                      1,                  0.995,                0.99374,                0.48595,                0.07799,                0.07592,                0.40068,                0.75499,              0.0012129,              0.0012129,              0.0012129
                    153,                0.63903,                0.15083,                0.17201,                0.51315,                0.85109,                0.99189,                      1,                  0.995,                0.88008,                0.99189,                      1,                  0.995,                0.99374,                0.48595,                0.07799,                0.07592,                0.40068,                0.75499,              0.0012126,              0.0012126,              0.0012126
                    154,                0.61873,                0.13998,                0.18178,                0.52035,                0.85748,                 0.9949,                      1,                  0.995,                  0.893,                 0.9949,                      1,                  0.995,                  0.995,                0.46423,                0.06649,                0.07869,                0.40036,                0.74635,              0.0012124,              0.0012124,              0.0012124
                    155,                0.53698,                0.10566,                0.16996,                0.49892,                 0.8081,                 0.9949,                      1,                  0.995,                  0.893,                 0.9949,                      1,                  0.995,                  0.995,                0.46423,                0.06649,                0.07869,                0.40036,                0.74635,              0.0012121,              0.0012121,              0.0012121
                    156,                0.59219,                0.13605,                 0.1214,                0.53642,                 0.8228,                0.99341,                      1,                  0.995,                 0.9054,                0.99341,                      1,                  0.995,                  0.995,                0.44527,                0.05881,                0.08014,                0.41014,                0.74434,              0.0012119,              0.0012119,              0.0012119
                    157,                0.61018,                0.12188,                0.13256,                0.47294,                0.78936,                0.99341,                      1,                  0.995,                 0.9054,                0.99341,                      1,                  0.995,                  0.995,                0.44527,                0.05881,                0.08014,                0.41014,                0.74434,              0.0012116,              0.0012116,              0.0012116
                    158,                0.61277,                0.12901,                0.14422,                0.49007,                 0.8345,                0.99509,                      1,                  0.995,                0.88624,                0.99509,                      1,                  0.995,                0.98928,                0.46387,                0.06341,                0.07898,                0.39177,                0.74767,              0.0012114,              0.0012114,              0.0012114
                    159,                  0.577,                0.11942,                0.12724,                0.49225,                0.80575,                0.99509,                      1,                  0.995,                0.88624,                0.99509,                      1,                  0.995,                0.98928,                0.46387,                0.06341,                0.07898,                0.39177,                0.74767,              0.0012111,              0.0012111,              0.0012111
                    160,                0.68036,                0.13964,                0.16328,                0.50215,                0.81499,                0.99411,                      1,                  0.995,                0.89169,                0.99411,                      1,                  0.995,                0.98543,                0.46939,                0.07027,                 0.0773,                0.39134,                0.75293,              0.0012109,              0.0012109,              0.0012109
                    161,                0.64699,                0.11574,                0.17019,                0.46792,                0.82115,                0.99411,                      1,                  0.995,                0.89169,                0.99411,                      1,                  0.995,                0.98543,                0.46939,                0.07027,                 0.0773,                0.39134,                0.75293,              0.0012106,              0.0012106,              0.0012106
                    162,                0.62415,                0.11402,                0.23471,                0.52261,                0.83191,                0.99151,                      1,                  0.995,                0.91601,                0.99151,                      1,                  0.995,                0.98329,                0.40824,                0.06807,                 0.0767,                0.38618,                0.74536,              0.0012104,              0.0012104,              0.0012104
                    163,                0.54117,                0.06949,                0.10189,                0.44394,                0.82513,                0.99151,                      1,                  0.995,                0.91601,                0.99151,                      1,                  0.995,                0.98329,                0.40824,                0.06807,                 0.0767,                0.38618,                0.74536,              0.0012102,              0.0012102,              0.0012102
                    164,                0.64156,                0.11122,                0.21547,                 0.4821,                0.82752,                0.99317,                      1,                  0.995,                0.90309,                0.99317,                      1,                  0.995,                0.98764,                 0.4567,                0.06993,                 0.0765,                0.41352,                0.74933,              0.0012099,              0.0012099,              0.0012099
                    165,                0.66755,                0.10286,                0.14712,                0.50583,                0.83477,                0.99317,                      1,                  0.995,                0.90309,                0.99317,                      1,                  0.995,                0.98764,                 0.4567,                0.06993,                 0.0765,                0.41352,                0.74933,              0.0012097,              0.0012097,              0.0012097
                    166,                 0.6597,                0.12516,                0.16134,                0.51192,                0.83995,                0.99442,                      1,                  0.995,                0.91583,                0.99442,                      1,                  0.995,                0.98772,                0.47837,                0.07399,                0.07765,                0.42241,                0.75181,              0.0012094,              0.0012094,              0.0012094
                    167,                0.61665,                0.12285,                0.13583,                0.51801,                0.83209,                0.99442,                      1,                  0.995,                0.91583,                0.99442,                      1,                  0.995,                0.98772,                0.47837,                0.07399,                0.07765,                0.42241,                0.75181,              0.0012092,              0.0012092,              0.0012092
                    168,                0.71543,                0.14597,                0.13954,                0.50909,                0.83053,                0.99397,                      1,                  0.995,                0.89798,                0.99397,                      1,                  0.995,                0.99059,                0.44853,                0.05924,                0.07708,                0.40283,                0.74817,              0.0012089,              0.0012089,              0.0012089
                    169,                0.58565,                0.08113,                0.20062,                0.49988,                0.86828,                0.99397,                      1,                  0.995,                0.89798,                0.99397,                      1,                  0.995,                0.99059,                0.44853,                0.05924,                0.07708,                0.40283,                0.74817,              0.0012087,              0.0012087,              0.0012087
                    170,                 0.5875,                0.09085,                  0.148,                0.45664,                 0.8074,                0.99057,                      1,                  0.995,                0.90448,                0.99057,                      1,                  0.995,                0.99243,                0.42843,                0.04484,                0.07577,                0.38118,                0.74555,              0.0012084,              0.0012084,              0.0012084
                    171,                0.55614,                 0.0793,                0.15619,                0.46194,                0.83002,                0.99057,                      1,                  0.995,                0.90448,                0.99057,                      1,                  0.995,                0.99243,                0.42843,                0.04484,                0.07577,                0.38118,                0.74555,              0.0012082,              0.0012082,              0.0012082
                    172,                0.58978,                0.10655,                0.15266,                0.48526,                0.79467,                 0.9936,                      1,                  0.995,                0.90412,                 0.9936,                      1,                  0.995,                0.98798,                 0.4111,                0.04882,                0.07523,                0.38019,                0.74462,              0.0012079,              0.0012079,              0.0012079
                    173,                0.53523,                0.09325,                 0.1593,                0.44601,                0.81023,                 0.9936,                      1,                  0.995,                0.90412,                 0.9936,                      1,                  0.995,                0.98798,                 0.4111,                0.04882,                0.07523,                0.38019,                0.74462,              0.0012077,              0.0012077,              0.0012077
                    174,                0.49281,                0.06215,                0.11833,                0.44674,                0.82026,                0.99703,                      1,                  0.995,                0.91359,                0.99703,                      1,                  0.995,                0.97873,                0.42856,                0.07201,                 0.0759,                0.38052,                0.74865,              0.0012074,              0.0012074,              0.0012074
                    175,                0.62505,                0.11386,                0.11968,                0.45423,                0.81609,                0.99703,                      1,                  0.995,                0.91359,                0.99703,                      1,                  0.995,                0.97873,                0.42856,                0.07201,                 0.0759,                0.38052,                0.74865,              0.0012072,              0.0012072,              0.0012072
                    176,                0.56363,                0.18681,                0.11462,                0.43931,                0.79682,                0.99642,                      1,                  0.995,                0.90591,                0.99642,                      1,                  0.995,                0.97726,                0.44137,                 0.0724,                  0.078,                0.40309,                0.74911,              0.0012069,              0.0012069,              0.0012069
                    177,                0.59755,                0.09131,                0.14489,                0.47563,                0.81484,                0.99642,                      1,                  0.995,                0.90591,                0.99642,                      1,                  0.995,                0.97726,                0.44137,                 0.0724,                  0.078,                0.40309,                0.74911,              0.0012067,              0.0012067,              0.0012067
                    178,                0.58534,                0.08607,                0.14832,                 0.4536,                0.82767,                0.99587,                      1,                  0.995,                0.89579,                0.99587,                      1,                  0.995,                0.98117,                0.42585,                0.06355,                0.07683,                0.41327,                0.74691,              0.0012064,              0.0012064,              0.0012064
