                  epoch,         train/box_loss,        train/pose_loss,        train/kobj_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(P),      metrics/recall(P),       metrics/mAP50(P),    metrics/mAP50-95(P),           val/box_loss,          val/pose_loss,          val/kobj_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    101,                0.52915,                0.13309,                0.03745,                0.35133,                0.81552,                0.99356,                0.99372,                0.99481,                0.91285,                0.98226,                0.98234,                0.98412,                0.97797,                0.44533,                0.12154,                0.00387,                0.27728,                0.79787,               0.009804,               0.009804,               0.009804
                    102,                0.53067,                0.12953,                0.03915,                0.35501,                0.81901,                0.99702,                 0.9958,                0.99488,                0.91096,                0.99029,                0.98845,                0.99155,                 0.9893,                0.42849,                0.07114,                0.00343,                0.27636,                0.79637,               0.009802,               0.009802,               0.009802
                    103,                0.52634,                0.11359,                0.03492,                0.34991,                0.81374,                0.99659,                0.99529,                 0.9949,                0.91436,                0.99398,                0.99204,                0.99434,                0.99143,                0.42403,                0.05972,                0.00369,                0.27699,                 0.7943,                 0.0098,                 0.0098,                 0.0098
                    104,                0.51953,                0.16273,                0.03804,                0.35014,                0.81585,                0.99641,                0.99585,                0.99491,                0.92459,                0.98907,                0.98855,                0.99092,                  0.988,                0.40053,                0.08056,                0.00289,                0.27045,                0.79194,               0.009798,               0.009798,               0.009798
                    105,                0.53456,                0.12192,                0.03669,                0.35085,                 0.8151,                 0.9955,                0.99727,                0.99491,                 0.9237,                0.98891,                 0.9907,                0.99081,                0.99048,                0.39992,                0.06791,                0.00356,                0.26648,                0.79098,              0.0097961,              0.0097961,              0.0097961
                    106,                0.52784,                0.11558,                0.03441,                0.34958,                0.81165,                0.99617,                0.99258,                0.99492,                0.90822,                0.98672,                0.98741,                0.99094,                 0.9898,                0.44016,                0.08746,                0.00289,                0.27891,                0.79556,              0.0097941,              0.0097941,              0.0097941
                    107,                 0.5271,                0.11284,                0.03554,                0.34732,                0.81163,                0.99514,                0.99438,                 0.9949,                0.90144,                0.98503,                0.98439,                0.98697,                0.98149,                0.47001,                 0.1226,                0.00298,                0.29105,                0.80209,              0.0097921,              0.0097921,              0.0097921
                    108,                0.50548,                0.14021,                0.03442,                0.34326,                0.81024,                0.99533,                0.99701,                 0.9949,                0.91516,                0.99081,                0.99251,                0.99281,                0.99097,                0.41914,                0.07666,                0.00328,                0.27257,                0.79274,              0.0097901,              0.0097901,              0.0097901
                    109,                0.52827,                0.10511,                0.03435,                0.35424,                0.81708,                0.99659,                0.99678,                0.99491,                0.91527,                0.99266,                0.99329,                0.99226,                0.99128,                0.42463,                0.05639,                 0.0041,                0.27419,                0.79298,              0.0097881,              0.0097881,              0.0097881
                    110,                0.52816,                0.10908,                0.03461,                0.34401,                0.81063,                 0.9969,                0.99791,                0.99495,                0.91687,                0.99351,                0.99441,                0.99254,                0.99181,                0.41956,                0.05653,                0.00298,                0.26641,                0.79325,              0.0097862,              0.0097862,              0.0097862
                    111,                0.52445,                0.11207,                0.03224,                0.34155,                0.81216,                0.99435,                0.99692,                0.99494,                0.91267,                0.98987,                0.99245,                0.99258,                0.99208,                0.43491,                0.07217,                0.00276,                0.27626,                0.79843,              0.0097842,              0.0097842,              0.0097842
                    112,                0.52202,                0.12188,                0.03145,                0.35566,                0.81046,                0.99712,                0.99719,                0.99494,                0.91888,                0.99361,                0.99376,                0.99455,                0.99288,                0.41774,                0.05537,                 0.0027,                0.26614,                0.79349,              0.0097822,              0.0097822,              0.0097822
                    113,                0.50858,                0.10507,                0.03561,                0.34376,                0.81158,                0.99639,                0.99896,                0.99492,                0.91696,                0.99294,                 0.9955,                 0.9933,                0.99268,                0.42563,                0.05279,                0.00276,                0.26895,                0.79322,              0.0097802,              0.0097802,              0.0097802
                    114,                0.50078,                0.12015,                0.03261,                0.34217,                0.81209,                0.99678,                0.99786,                0.99493,                0.92775,                0.99186,                0.99389,                0.99289,                0.99211,                0.40381,                0.07019,                0.00347,                0.27774,                0.79199,              0.0097782,              0.0097782,              0.0097782
                    115,                0.49384,                 0.1071,                0.03396,                0.35053,                0.81075,                0.99633,                0.99609,                 0.9949,                0.91944,                 0.9922,                 0.9917,                 0.9928,                0.99194,                0.42933,                0.06471,                0.00233,                0.27873,                0.79756,              0.0097763,              0.0097763,              0.0097763
                    116,                0.49076,                0.12328,                0.03241,                0.34374,                0.81434,                0.99523,                0.99582,                0.99476,                0.92821,                0.92675,                0.92856,                0.89834,                0.87841,                0.39094,                0.62353,                0.00344,                 0.2647,                0.79268,              0.0097743,              0.0097743,              0.0097743
                    117,                 0.5054,                 0.1196,                0.03118,                0.34599,                0.81066,                0.99716,                0.99727,                0.99491,                0.91453,                0.99094,                0.99105,                0.99153,                0.99047,                0.43718,                0.06155,                0.00288,                0.27114,                0.79541,              0.0097723,              0.0097723,              0.0097723
                    118,                0.49707,                 0.1045,                0.03202,                0.34073,                0.80878,                0.99524,                0.99735,                0.99489,                0.92875,                 0.9903,                0.99252,                0.99238,                0.99154,                0.39144,                0.05761,                0.00293,                 0.2609,                0.79064,              0.0097703,              0.0097703,              0.0097703
                    119,                0.50001,                 0.1104,                0.03164,                0.33595,                 0.8056,                0.99466,                 0.9975,                0.99478,                0.92591,                0.99022,                0.99195,                0.99169,                0.99108,                0.41125,                0.05819,                0.00317,                0.26564,                0.79047,              0.0097683,              0.0097683,              0.0097683
                    120,                0.51941,                0.11991,                0.03627,                0.33306,                0.81417,                0.99486,                0.99702,                0.99484,                0.91498,                0.99071,                0.99288,                0.99184,                 0.9911,                0.43046,                0.06122,                0.00259,                0.26882,                0.79778,              0.0097664,              0.0097664,              0.0097664
                    121,                0.50072,                0.09981,                 0.0335,                0.33432,                0.80797,                0.99455,                0.99553,                0.99486,                 0.9189,                0.98824,                0.98847,                0.99053,                0.98993,                0.41083,                0.08649,                0.00327,                 0.2649,                0.79123,              0.0097644,              0.0097644,              0.0097644
                    122,                0.49479,                0.11801,                0.03579,                0.34738,                  0.812,                0.99582,                0.99662,                0.99475,                0.91171,                0.99089,                0.99138,                0.99238,                0.99082,                0.42734,                0.06969,                0.00227,                0.26828,                0.79246,              0.0097624,              0.0097624,              0.0097624
                    123,                0.48074,                0.11156,                0.03111,                0.33068,                0.80928,                0.99797,                0.99677,                0.99488,                0.91974,                0.99414,                0.99296,                  0.993,                0.99185,                 0.4112,                0.05857,                 0.0022,                0.26528,                0.79077,              0.0097604,              0.0097604,              0.0097604
                    124,                0.49365,                 0.1378,                0.03764,                0.34981,                 0.8144,                0.99726,                0.99679,                0.99493,                0.92138,                0.99148,                0.98805,                0.99059,                0.98921,                0.39879,                  0.101,                0.00318,                0.27277,                0.78939,              0.0097584,              0.0097584,              0.0097584
                    125,                0.50262,                0.15286,                0.03656,                0.34248,                0.81285,                0.99619,                0.99844,                0.99488,                0.91349,                0.99182,                0.99188,                0.99203,                0.99099,                 0.4376,                0.07206,                0.00275,                0.26788,                0.79553,              0.0097565,              0.0097565,              0.0097565
                    126,                0.50079,                0.12326,                0.03422,                0.32389,                0.81053,                0.99613,                0.99654,                0.99487,                0.91442,                0.99128,                0.99172,                0.99175,                0.99038,                0.43045,                0.06236,                0.00292,                0.26466,                 0.7952,              0.0097545,              0.0097545,              0.0097545
                    127,                 0.4937,                0.10971,                 0.0287,                0.32396,                0.80934,                0.99589,                0.99622,                0.99491,                0.90968,                0.98779,                0.98818,                0.98987,                0.98617,                0.43989,                0.08268,                 0.0025,                0.27006,                0.79763,              0.0097525,              0.0097525,              0.0097525
                    128,                0.50761,                0.09631,                 0.0313,                0.32356,                  0.814,                0.99819,                0.99725,                0.99488,                0.92155,                0.99225,                0.99139,                0.99194,                0.99019,                0.40552,                0.08047,                0.00242,                0.25783,                0.79193,              0.0097505,              0.0097505,              0.0097505
                    129,                 0.5044,                0.10554,                0.03142,                0.33352,                  0.811,                0.99617,                0.99842,                0.99489,                0.93005,                0.99288,                0.99462,                0.99279,                0.99239,                0.38537,                0.05608,                0.00237,                0.25581,                0.78845,              0.0097485,              0.0097485,              0.0097485
                    130,                0.48683,                0.12808,                0.02755,                0.34187,                0.80742,                0.99631,                0.99725,                 0.9949,                0.91943,                0.99155,                0.99475,                0.99305,                0.99274,                0.42208,                0.05132,                0.00274,                0.26199,                0.79122,              0.0097466,              0.0097466,              0.0097466
                    131,                0.50335,                 0.0942,                0.03008,                0.32463,                0.81126,                0.99738,                0.99674,                0.99487,                0.92322,                 0.9946,                0.99396,                0.99408,                0.99263,                0.42254,                0.04935,                0.00307,                0.26149,                0.79297,              0.0097446,              0.0097446,              0.0097446
                    132,                0.50764,                0.10734,                0.03209,                0.32528,                0.81112,                0.99667,                0.99782,                0.99489,                0.91467,                0.99114,                0.99288,                0.99248,                0.99163,                0.44187,                0.06209,                0.00313,                0.26175,                0.79544,              0.0097426,              0.0097426,              0.0097426
                    133,                0.48245,                 0.1066,                0.03033,                0.32251,                 0.8118,                 0.9955,                0.99814,                 0.9949,                 0.9295,                0.98792,                0.99054,                 0.9908,                0.99009,                0.39457,                0.08746,                0.00257,                0.24966,                0.78914,              0.0097406,              0.0097406,              0.0097406
                    134,                0.48556,                 0.1074,                0.03435,                0.32705,                0.80537,                 0.9969,                0.99794,                0.99492,                0.91129,                0.99275,                0.99379,                0.99258,                0.99235,                0.45065,                0.06646,                0.00257,                0.26345,                0.79489,              0.0097386,              0.0097386,              0.0097386
                    135,                0.51066,                0.11654,                0.03268,                0.33457,                0.81267,                0.99863,                0.99852,                0.99489,                0.92529,                 0.9917,                0.99167,                0.99031,                0.98973,                0.39284,                 0.0674,                0.00282,                0.26244,                0.78942,              0.0097367,              0.0097367,              0.0097367
                    136,                0.48875,                0.10158,                0.02828,                0.33227,                0.80737,                0.99766,                0.99775,                0.99496,                0.92682,                0.99412,                 0.9948,                0.99458,                0.99303,                0.39394,                0.06058,                0.00308,                0.26125,                0.78924,              0.0097347,              0.0097347,              0.0097347
                    137,                0.48327,                 0.1078,                0.03207,                0.32214,                0.80628,                0.99563,                0.99763,                0.99495,                0.92157,                 0.9932,                 0.9952,                0.99454,                0.99376,                 0.4164,                0.04942,                0.00248,                0.25818,                0.79106,              0.0097327,              0.0097327,              0.0097327
                    138,                0.49189,                0.11154,                 0.0291,                0.33039,                0.80492,                0.99834,                0.99772,                0.99491,                0.92706,                0.99451,                0.99389,                0.99441,                0.99325,                0.39022,                0.05864,                0.00197,                0.25155,                0.78762,              0.0097307,              0.0097307,              0.0097307
                    139,                0.50137,                0.09065,                0.03143,                0.32187,                0.80799,                0.99779,                0.99774,                0.99487,                0.92872,                0.99499,                0.99495,                0.99449,                 0.9936,                0.38999,                0.05054,                0.00232,                0.25237,                 0.7897,              0.0097287,              0.0097287,              0.0097287
                    140,                0.48951,                0.10102,                0.02901,                0.31891,                0.80606,                0.99876,                0.99759,                0.99492,                0.92329,                0.99452,                0.99381,                0.99273,                0.99162,                0.40718,                0.05272,                0.00272,                0.25651,                0.79025,              0.0097268,              0.0097268,              0.0097268
                    141,                0.48726,                 0.1046,                0.03269,                0.33394,                0.80889,                0.99028,                0.98119,                0.99415,                0.91291,                0.91703,                0.90756,                0.88365,                0.87107,                0.42687,                0.71788,                0.00635,                0.29216,                0.80096,              0.0097248,              0.0097248,              0.0097248
                    142,                0.48481,                0.10215,                 0.0321,                0.32065,                0.80732,                0.99756,                0.99652,                0.99492,                 0.9331,                0.99299,                0.99143,                0.99285,                0.99153,                 0.3882,                 0.0539,                0.00224,                0.25313,                0.78915,              0.0097228,              0.0097228,              0.0097228
                    143,                 0.4841,                0.09574,                0.03164,                0.32217,                0.80791,                0.99662,                0.99836,                0.99494,                0.93458,                0.99392,                 0.9919,                0.99275,                0.99228,                0.38185,                0.07191,                 0.0021,                0.25007,                0.78696,              0.0097208,              0.0097208,              0.0097208
                    144,                0.47072,                0.10433,                0.02916,                0.31331,                0.80619,                0.99684,                0.99819,                0.99499,                0.92908,                 0.9931,                 0.9933,                0.99334,                0.99273,                0.38928,                0.05354,                0.00193,                0.25116,                0.78986,              0.0097188,              0.0097188,              0.0097188
                    145,                0.47947,                0.10032,                0.02845,                0.32525,                0.80712,                0.99678,                 0.9944,                0.99487,                0.92721,                0.99399,                0.99163,                0.99431,                0.99288,                0.40502,                0.05438,                0.00263,                0.26353,                0.79357,              0.0097169,              0.0097169,              0.0097169
                    146,                 0.4893,                0.10455,                0.02923,                 0.3169,                0.80565,                0.99599,                0.99833,                0.99496,                 0.9091,                0.99006,                0.99241,                0.99223,                0.99031,                0.44272,                0.07262,                0.00233,                0.26463,                0.79621,              0.0097149,              0.0097149,              0.0097149
                    147,                0.47998,                0.10731,                0.03139,                0.31887,                0.80741,                0.99679,                0.99793,                0.99496,                0.92959,                0.99218,                0.99015,                0.99164,                0.99116,                0.39253,                0.07705,                0.00177,                0.24943,                0.78713,              0.0097129,              0.0097129,              0.0097129
                    148,                0.47428,                0.12246,                0.03081,                0.33203,                0.80557,                0.99655,                0.99412,                0.99475,                 0.9189,                0.99112,                0.99004,                0.99275,                0.99166,                0.41664,                0.06925,                 0.0019,                0.25801,                0.79182,              0.0097109,              0.0097109,              0.0097109
                    149,                0.49221,                0.11052,                0.03148,                0.32492,                0.80644,                0.99719,                  0.997,                0.99494,                0.92936,                 0.9938,                0.99026,                0.99419,                0.99169,                0.39606,                0.06894,                 0.0024,                0.25435,                0.78922,              0.0097089,              0.0097089,              0.0097089
                    150,                0.48435,                0.09238,                0.02881,                0.32502,                0.80667,                0.99533,                 0.9864,                0.99457,                0.91918,                0.99138,                0.98258,                0.99087,                0.98725,                0.41295,                0.07698,                0.00479,                0.27331,                0.79502,               0.009707,               0.009707,               0.009707
                    151,                0.48189,                0.10443,                0.03177,                0.33047,                0.80732,                0.99633,                0.99288,                0.99486,                0.93353,                0.98942,                0.98595,                0.99025,                0.98853,                0.38411,                0.06745,                0.00251,                0.25268,                 0.7902,               0.009705,               0.009705,               0.009705
                    152,                0.48018,                0.11528,                0.02848,                0.31898,                0.80521,                0.99804,                 0.9983,                0.99494,                  0.918,                0.99422,                0.99448,                0.99303,                0.99251,                0.41866,                0.04933,                0.00264,                0.25754,                0.79324,               0.009703,               0.009703,               0.009703
                    153,                0.49577,                0.09926,                0.03099,                0.32577,                0.80202,                0.99824,                0.99847,                0.99493,                0.92827,                0.99339,                0.99362,                0.99283,                0.99212,                0.39745,                0.06395,                0.00245,                0.25194,                 0.7894,               0.009701,               0.009701,               0.009701
                    154,                0.48665,                0.08178,                0.02726,                0.32655,                0.80545,                0.99692,                0.99897,                0.99488,                0.92943,                0.99223,                0.99179,                0.99158,                0.99142,                 0.4028,                0.08065,                0.00268,                0.25446,                0.78944,               0.009699,               0.009699,               0.009699
                    155,                0.48137,                0.09019,                0.02751,                0.31686,                0.80714,                0.99747,                0.99706,                0.99489,                0.92588,                0.99332,                 0.9929,                0.99302,                0.99287,                0.39704,                0.05771,                 0.0022,                0.24869,                0.78898,              0.0096971,              0.0096971,              0.0096971
                    156,                 0.4812,                0.11847,                0.03017,                 0.3189,                0.80385,                0.99833,                0.99619,                0.99491,                0.93131,                0.99427,                0.99141,                0.99255,                0.99124,                0.39323,                0.06705,                0.00238,                0.25021,                0.78838,              0.0096951,              0.0096951,              0.0096951
                    157,                0.47658,                0.10767,                0.02978,                0.32058,                0.80584,                0.99611,                0.99762,                 0.9949,                0.93737,                0.99128,                0.99277,                0.99218,                0.99083,                0.37567,                0.06559,                0.00222,                0.24717,                0.78824,              0.0096931,              0.0096931,              0.0096931
                    158,                0.46455,                 0.1022,                0.02771,                0.31482,                0.80424,                0.99684,                0.99831,                0.99492,                0.93639,                0.99182,                0.99352,                0.99392,                0.99296,                0.38229,                0.05257,                0.00324,                0.24963,                0.78905,              0.0096911,              0.0096911,              0.0096911
                    159,                0.47974,                0.08775,                0.02913,                 0.3197,                0.80882,                0.99776,                 0.9979,                0.99491,                0.92642,                0.99426,                0.99444,                0.99449,                0.99329,                0.39745,                0.04874,                0.00203,                0.25223,                0.78882,              0.0096891,              0.0096891,              0.0096891
                    160,                0.47909,                0.09032,                0.02685,                0.31389,                0.80267,                0.99882,                0.99804,                 0.9949,                0.92177,                0.99428,                0.99353,                0.99388,                0.99243,                0.40044,                0.05444,                0.00164,                0.24843,                0.78873,              0.0096872,              0.0096872,              0.0096872
                    161,                0.46776,                0.09117,                0.02803,                0.31318,                0.80278,                0.99802,                0.99864,                0.99497,                0.92836,                 0.9931,                0.99382,                0.99439,                0.99322,                0.39986,                0.05238,                0.00217,                0.25667,                 0.7865,              0.0096852,              0.0096852,              0.0096852
                    162,                 0.4694,                0.09333,                0.02928,                0.32434,                0.80807,                0.99846,                0.99827,                  0.995,                0.92793,                0.99496,                 0.9948,                0.99461,                0.99405,                0.39622,                0.04542,                0.00242,                0.24899,                0.78828,              0.0096832,              0.0096832,              0.0096832
                    163,                0.47188,                0.08189,                0.02548,                0.30746,                0.80548,                0.99741,                 0.9986,                0.99497,                0.93506,                0.99256,                0.99377,                0.99254,                0.99206,                0.37821,                0.05557,                0.00272,                0.24297,                 0.7875,              0.0096812,              0.0096812,              0.0096812
                    164,                 0.4841,                0.10661,                0.03203,                0.31064,                  0.807,                0.99653,                0.99829,                0.99492,                0.92746,                0.99292,                0.99345,                 0.9931,                0.99278,                0.41029,                0.05885,                0.00204,                0.25226,                0.78971,              0.0096792,              0.0096792,              0.0096792
                    165,                0.47854,                0.09701,                0.02583,                 0.3172,                0.80675,                0.99527,                0.99635,                0.99496,                0.92861,                 0.9911,                0.99221,                 0.9932,                0.99293,                0.38997,                0.05385,                0.00191,                0.24666,                 0.7882,              0.0096773,              0.0096773,              0.0096773
                    166,                0.46928,                0.10764,                 0.0287,                0.31497,                0.80648,                0.99819,                0.99814,                0.99493,                0.92573,                0.99369,                0.99364,                0.99259,                0.99171,                 0.4075,                0.06044,                0.00246,                 0.2467,                0.78956,              0.0096753,              0.0096753,              0.0096753
                    167,                0.47313,                0.08143,                0.03236,                0.31214,                 0.8069,                 0.9984,                0.99691,                0.99492,                0.93408,                0.99421,                0.99275,                0.99311,                0.99297,                 0.3868,                0.05122,                0.00216,                0.24707,                0.78741,              0.0096733,              0.0096733,              0.0096733
                    168,                0.46655,                0.08537,                0.03068,                0.32425,                0.80552,                0.99833,                0.99723,                0.99488,                0.92128,                0.98937,                0.98876,                0.98922,                0.98862,                0.40955,                0.08595,                0.00206,                0.25732,                0.79111,              0.0096713,              0.0096713,              0.0096713
                    169,                0.46777,                0.09912,                 0.0349,                0.32612,                0.80935,                0.99885,                0.99854,                0.99492,                0.93305,                0.99537,                0.99507,                0.99441,                0.99386,                0.38799,                0.04551,                0.00209,                0.24233,                0.78709,              0.0096693,              0.0096693,              0.0096693
                    170,                0.46893,                0.09346,                0.02843,                0.31648,                0.80103,                0.99783,                0.99725,                 0.9949,                0.92646,                0.99435,                0.99377,                 0.9945,                0.99305,                0.40065,                0.05218,                0.00288,                0.24978,                0.78901,              0.0096674,              0.0096674,              0.0096674
                    171,                0.47461,                0.09876,                0.02883,                0.31256,                0.80278,                0.99741,                0.99866,                0.99492,                0.93697,                0.99427,                0.99553,                0.99443,                0.99308,                0.37667,                0.04469,                0.00235,                0.24069,                0.78709,              0.0096654,              0.0096654,              0.0096654
                    172,                0.47818,                0.08646,                0.02238,                0.30963,                0.80096,                0.99815,                0.99853,                0.99491,                0.93249,                0.99467,                0.99506,                0.99449,                0.99366,                0.38676,                0.04339,                0.00229,                0.24133,                0.78711,              0.0096634,              0.0096634,              0.0096634
                    173,                0.46197,                0.08272,                0.03158,                0.30919,                0.80211,                0.99779,                 0.9981,                0.99492,                0.93347,                0.99431,                0.99463,                0.99458,                0.99425,                0.38854,                0.04463,                 0.0017,                0.24354,                0.78816,              0.0096614,              0.0096614,              0.0096614
                    174,                0.45865,                0.08707,                 0.0254,                 0.3009,                0.80577,                0.99915,                0.99775,                0.99493,                0.92979,                0.99601,                0.99462,                0.99436,                0.99406,                0.39901,                 0.0423,                0.00184,                0.24453,                0.78894,              0.0096594,              0.0096594,              0.0096594
                    175,                0.46722,                0.09995,                0.03063,                0.31489,                0.80683,                 0.9993,                0.99847,                0.99495,                0.93496,                0.99686,                0.99604,                0.99462,                0.99423,                 0.3844,                0.03946,                 0.0017,                0.23983,                0.78738,              0.0096575,              0.0096575,              0.0096575
                    176,                0.46611,                0.07929,                0.02842,                0.30981,                0.80836,                0.99849,                0.99829,                0.99497,                 0.9287,                0.99294,                0.99275,                0.99245,                 0.9918,                0.39255,                0.06306,                 0.0017,                  0.242,                0.78712,              0.0096555,              0.0096555,              0.0096555
                    177,                0.46817,                0.07483,                0.02495,                0.30705,                0.80334,                0.99862,                 0.9984,                0.99488,                0.93154,                0.99446,                0.99427,                0.99305,                0.99263,                0.39086,                0.04993,                0.00174,                 0.2432,                 0.7868,              0.0096535,              0.0096535,              0.0096535
                    178,                0.46431,                0.07319,                0.02615,                0.31353,                0.80982,                 0.9982,                0.99897,                0.99492,                0.93191,                0.99529,                0.99453,                0.99335,                0.99302,                0.39441,                0.04904,                0.00156,                0.24437,                0.78847,              0.0096515,              0.0096515,              0.0096515
                    179,                0.45865,                0.09398,                0.02829,                0.30082,                0.80375,                0.99661,                0.99763,                0.99491,                0.92767,                0.99301,                 0.9935,                0.99432,                0.99326,                0.39783,                0.05045,                0.00149,                0.24568,                0.78761,              0.0096495,              0.0096495,              0.0096495
                    180,                0.46072,                0.08362,                0.03038,                0.31556,                0.80869,                 0.9978,                0.99864,                 0.9949,                0.93918,                0.99258,                0.99343,                0.99285,                0.99198,                0.37993,                0.05311,                0.00186,                0.24409,                0.78592,              0.0096476,              0.0096476,              0.0096476
                    181,                0.45618,                0.09607,                0.02431,                0.30895,                0.80371,                0.99853,                0.99805,                0.99491,                0.93642,                0.99367,                0.99325,                0.99273,                 0.9926,                0.37861,                 0.0529,                0.00141,                0.24071,                0.78722,              0.0096456,              0.0096456,              0.0096456
                    182,                0.45115,                0.07527,                0.02572,                0.30791,                0.80835,                0.99708,                0.99796,                0.99494,                0.93828,                0.99361,                 0.9945,                0.99411,                0.99361,                0.37637,                0.04825,                0.00167,                0.23895,                0.78796,              0.0096436,              0.0096436,              0.0096436
                    183,                0.46952,                0.10063,                0.02768,                0.31379,                0.80078,                0.99711,                0.99808,                0.99495,                0.92946,                0.99433,                0.99531,                0.99463,                0.99399,                0.39896,                0.04862,                0.00153,                0.24327,                0.78873,              0.0096416,              0.0096416,              0.0096416
                    184,                0.45507,                 0.1004,                0.02507,                0.29853,                0.80789,                0.99832,                0.99864,                0.99496,                0.94953,                0.99519,                0.99553,                0.99459,                0.99419,                0.34077,                0.04712,                0.00232,                0.23144,                 0.7819,              0.0096396,              0.0096396,              0.0096396
                    185,                0.46617,                0.07929,                0.02247,                0.29978,                0.80475,                0.99824,                0.99869,                0.99491,                0.92948,                0.99601,                0.99649,                0.99456,                0.99439,                 0.3947,                0.03776,                0.00192,                0.23858,                0.78726,              0.0096377,              0.0096377,              0.0096377
                    186,                0.46272,                0.07316,                0.02388,                0.30015,                 0.8002,                0.99817,                0.99878,                0.99486,                0.93508,                0.99539,                  0.996,                 0.9945,                0.99397,                0.37721,                0.04381,                0.00172,                0.23657,                0.78607,              0.0096357,              0.0096357,              0.0096357
                    187,                0.45397,                 0.0846,                0.02795,                 0.3099,                0.80374,                 0.9986,                0.99812,                0.99492,                0.93332,                 0.9951,                0.99463,                0.99464,                0.99448,                 0.3802,                0.05141,                0.00149,                0.23728,                0.78738,              0.0096337,              0.0096337,              0.0096337
                    188,                0.44416,                0.09422,                0.02653,                0.30932,                0.80019,                 0.9984,                0.99756,                0.99489,                0.93423,                0.99446,                0.99421,                0.99445,                0.99345,                0.37762,                 0.0483,                0.00199,                0.24094,                0.78597,              0.0096317,              0.0096317,              0.0096317
                    189,                0.45283,                0.10258,                0.02926,                0.30729,                0.80142,                0.99546,                0.99725,                0.99486,                0.92348,                0.99481,                0.99036,                0.99279,                0.99196,                0.40916,                0.08239,                0.00274,                0.24678,                 0.7908,              0.0096297,              0.0096297,              0.0096297
                    190,                0.46659,                0.09223,                0.02558,                0.30363,                0.80314,                 0.9979,                0.99794,                0.99497,                0.93361,                0.99132,                0.99138,                0.99127,                0.99119,                0.38327,                0.08506,                0.00166,                0.24041,                0.78549,              0.0096278,              0.0096278,              0.0096278
                    191,                0.45984,                0.09849,                0.02501,                0.29956,                 0.8001,                0.99693,                0.99824,                0.99495,                0.93091,                 0.9938,                0.99511,                0.99462,                0.99392,                0.39913,                0.04686,                0.00165,                0.24154,                0.78919,              0.0096258,              0.0096258,              0.0096258
                    192,                0.48162,                0.10272,                0.02655,                0.31236,                0.80832,                0.99647,                0.99775,                0.99488,                0.92857,                0.99267,                0.99396,                0.99352,                0.99288,                0.40528,                0.06644,                 0.0015,                0.24453,                 0.7905,              0.0096238,              0.0096238,              0.0096238
                    193,                0.45966,                0.09853,                0.02564,                0.30106,                0.80224,                0.99628,                0.99653,                0.99493,                0.92643,                0.99479,                0.99302,                0.99452,                0.99403,                0.39588,                0.04524,                0.00185,                0.24302,                0.78751,              0.0096218,              0.0096218,              0.0096218
                    194,                0.45703,                0.08108,                0.02608,                 0.3038,                0.80141,                0.99599,                0.99522,                0.99489,                0.93544,                0.99321,                0.99246,                0.99443,                0.99411,                0.37771,                0.03911,                0.00192,                0.23764,                0.78523,              0.0096198,              0.0096198,              0.0096198
                    195,                 0.4691,                0.09756,                0.02813,                0.31304,                0.80514,                  0.997,                0.99805,                0.99492,                0.93084,                0.99318,                0.99424,                 0.9942,                0.99359,                0.39129,                0.05139,                0.00164,                0.23994,                0.78619,              0.0096179,              0.0096179,              0.0096179
                    196,                0.45739,                0.09679,                0.02802,                0.29986,                0.80248,                 0.9956,                0.99314,                0.99476,                0.93193,                 0.9861,                0.98381,                0.98785,                0.98456,                0.40157,                0.10392,                0.00276,                 0.2568,                0.79226,              0.0096159,              0.0096159,              0.0096159
                    197,                0.46291,                0.09614,                0.02473,                0.30852,                0.80219,                0.99818,                 0.9976,                0.99493,                0.93327,                0.99538,                0.99481,                0.99455,                0.99416,                0.38387,                0.04882,                0.00171,                0.24219,                0.78476,              0.0096139,              0.0096139,              0.0096139
                    198,                0.47343,                0.07705,                0.02537,                0.30858,                0.80188,                0.99879,                0.99803,                0.99493,                0.93793,                  0.996,                0.99524,                 0.9945,                0.99414,                 0.3779,                0.04484,                0.00124,                0.23853,                0.78684,              0.0096119,              0.0096119,              0.0096119
                    199,                0.46179,                0.08115,                0.02661,                0.30588,                0.80461,                0.99743,                0.99863,                0.99493,                0.93867,                0.99465,                0.99584,                0.99455,                0.99431,                0.37131,                0.03972,                0.00176,                0.23881,                0.78601,              0.0096099,              0.0096099,              0.0096099
                    200,                0.45025,                0.09146,                0.02391,                0.29828,                0.80127,                0.99809,                0.99843,                0.99495,                0.93479,                0.99462,                0.99497,                0.99257,                0.99197,                 0.3837,                0.04562,                0.00168,                0.23951,                 0.7864,               0.009608,               0.009608,               0.009608
                    201,                0.45632,                0.08593,                0.02414,                0.30351,                0.79996,                0.99839,                 0.9976,                0.99499,                0.93551,                0.99484,                0.99414,                0.99447,                0.99261,                0.37605,                0.04453,                0.00147,                 0.2394,                0.78619,               0.009606,               0.009606,               0.009606
                    202,                0.43532,                0.08442,                0.02468,                0.29883,                0.80178,                0.99871,                0.99725,                0.99484,                0.93987,                0.99557,                0.99412,                0.99434,                0.99365,                0.37443,                0.04216,                0.00156,                 0.2347,                0.78585,               0.009604,               0.009604,               0.009604
