                  epoch,         train/box_loss,        train/pose_loss,        train/kobj_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(P),      metrics/recall(P),       metrics/mAP50(P),    metrics/mAP50-95(P),           val/box_loss,          val/pose_loss,          val/kobj_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    101,                0.91711,                0.20053,                0.05283,                 0.4881,                0.80305,                0.99442,                0.99953,                  0.995,                0.86004,                0.96249,                0.96746,                0.95898,                0.95723,                0.60586,                0.23999,                0.00844,                 0.4383,                0.82038,               0.009804,               0.009804,               0.009804
                    102,                0.84825,                0.18166,                0.05312,                0.47647,                0.79749,                0.99132,                0.99248,                0.99453,                0.87088,                0.98347,                0.98128,                0.98817,                0.96297,                0.58366,                0.19993,                0.01837,                0.42346,                0.82252,               0.009802,               0.009802,               0.009802
                    103,                0.88916,                0.16031,                0.04582,                0.47114,                0.79739,                0.99398,                0.99648,                  0.995,                0.86193,                 0.9827,                0.98371,                0.98727,                0.97208,                0.60288,                0.17065,                0.00761,                0.40813,                 0.8293,                 0.0098,                 0.0098,                 0.0098
                    104,                0.89184,                0.16455,                0.04861,                0.48754,                0.79834,                 0.9721,                0.97009,                0.99149,                0.84519,                0.96219,                0.96048,                0.98291,                 0.9761,                 0.6361,                0.16678,                0.00701,                0.47844,                0.83281,               0.009798,               0.009798,               0.009798
                    105,                0.89831,                0.19816,                 0.0396,                0.48112,                0.79679,                0.99574,                0.99914,                  0.995,                0.84603,                0.97007,                0.97358,                0.96626,                0.96236,                 0.6389,                0.25249,                0.00497,                0.43806,                0.83406,              0.0097961,              0.0097961,              0.0097961
                    106,                 0.8775,                0.17065,                 0.0378,                0.46995,                0.79634,                0.99354,                0.98848,                  0.995,                0.85793,                0.98422,                0.97742,                  0.976,                0.97345,                0.58702,                0.18246,                0.00522,                0.41997,                0.82362,              0.0097941,              0.0097941,              0.0097941
                    107,                0.86489,                0.15166,                0.04608,                0.46343,                0.79414,                 0.9674,                0.99637,                0.99425,                 0.8583,                0.94905,                0.97718,                0.97732,                0.96476,                0.63708,                0.17925,                0.00984,                0.42937,                0.83063,              0.0097921,              0.0097921,              0.0097921
                    108,                0.84671,                0.16141,                0.04029,                0.45747,                0.79655,                0.98552,                      1,                0.99487,                0.87984,                0.97169,                0.98397,                0.97922,                0.97623,                0.58774,                0.14679,                 0.0084,                0.41398,                 0.8245,              0.0097901,              0.0097901,              0.0097901
                    109,                0.86843,                0.12693,                0.03622,                 0.4533,                0.79675,                0.98581,                0.99359,                0.99452,                0.88701,                0.97836,                0.97922,                0.99237,                0.98679,                0.56746,                0.11604,                0.00882,                0.40916,                0.81876,              0.0097881,              0.0097881,              0.0097881
                    110,                0.87379,                0.16099,                0.04327,                0.46537,                0.80386,                0.98576,                0.99814,                  0.995,                0.86461,                0.97784,                 0.9824,                0.98972,                0.98325,                0.58695,                0.12798,                 0.0088,                0.42394,                0.81871,              0.0097862,              0.0097862,              0.0097862
                    111,                 0.8506,                0.20264,                0.03881,                0.45993,                0.79768,                0.99032,                      1,                  0.995,                0.87156,                0.98053,                0.99038,                0.98746,                0.96453,                0.57279,                0.18433,                0.00705,                 0.4171,                 0.8143,              0.0097842,              0.0097842,              0.0097842
                    112,                0.86247,                0.15761,                0.04394,                0.46168,                0.80225,                0.99391,                0.99926,                  0.995,                0.88317,                0.98441,                0.98965,                0.98752,                0.98198,                0.56963,                0.15034,                0.00553,                0.41385,                0.81912,              0.0097822,              0.0097822,              0.0097822
                    113,                0.85895,                0.13341,                 0.0323,                0.45876,                0.80197,                0.97994,                0.99707,                0.99488,                 0.8548,                0.96086,                0.97784,                0.97091,                0.96518,                0.65852,                0.18286,                0.00428,                0.42748,                0.83593,              0.0097802,              0.0097802,              0.0097802
                    114,                0.84443,                0.17633,                0.03755,                0.45303,                0.79094,                0.97904,                0.99933,                  0.995,                   0.87,                0.97618,                0.97405,                0.97236,                0.96376,                0.59218,                 0.1903,                0.00479,                0.41775,                0.81959,              0.0097782,              0.0097782,              0.0097782
                    115,                0.83862,                0.22004,                 0.0447,                0.46219,                0.79612,                0.97432,                0.99326,                  0.995,                0.86042,                0.96916,                0.94443,                 0.9641,                0.93273,                0.59797,                0.39883,                0.00866,                 0.4209,                0.82321,              0.0097763,              0.0097763,              0.0097763
                    116,                0.85634,                0.18086,                0.04395,                0.47133,                 0.7944,                0.94516,                0.97902,                0.99438,                0.86489,                0.90892,                0.94135,                0.96136,                0.94903,                0.59017,                0.31889,                0.00643,                 0.4244,                0.82093,              0.0097743,              0.0097743,              0.0097743
                    117,                0.84936,                0.17128,                 0.0371,                0.45986,                0.80177,                0.97132,                0.99713,                  0.995,                 0.8702,                0.96358,                0.95652,                0.96923,                0.95948,                 0.5666,                0.25301,                0.00511,                0.41176,                0.81755,              0.0097723,              0.0097723,              0.0097723
                    118,                0.85861,                0.17959,                0.03596,                0.46488,                0.79407,                0.98258,                0.98398,                0.99362,                0.88311,                0.94924,                0.94775,                 0.9585,                 0.9474,                0.56395,                0.28157,                0.00733,                0.42887,                0.82152,              0.0097703,              0.0097703,              0.0097703
                    119,                0.80063,                0.18062,                0.03285,                0.44249,                0.79742,                0.97697,                0.99055,                0.99438,                0.87137,                0.97034,                0.97979,                0.99317,                0.98004,                0.57763,                0.15908,                0.00649,                0.43106,                0.81787,              0.0097683,              0.0097683,              0.0097683
                    120,                0.83588,                0.18684,                0.04912,                0.45897,                0.79243,                0.98265,                      1,                  0.995,                0.86472,                0.98095,                0.95387,                0.96969,                0.96391,                0.59619,                 0.2555,                0.00854,                0.41792,                0.81988,              0.0097664,              0.0097664,              0.0097664
                    121,                0.87696,                0.15993,                0.04485,                0.46858,                0.79204,                0.97855,                0.99638,                  0.995,                0.86058,                0.97855,                0.99638,                  0.995,                0.97588,                0.61031,                0.16134,                0.00789,                0.44196,                0.82489,              0.0097644,              0.0097644,              0.0097644
                    122,                0.84504,                0.16883,                0.03413,                 0.4502,                0.80187,                0.98171,                0.99988,                  0.995,                0.87761,                 0.9567,                0.97436,                0.97812,                0.97167,                0.57015,                0.19416,                 0.0069,                0.40381,                0.82056,              0.0097624,              0.0097624,              0.0097624
                    123,                0.79979,                0.14875,                0.03633,                0.44272,                0.79862,                0.99321,                0.98395,                0.99488,                   0.88,                0.99321,                0.98395,                0.99488,                0.99119,                0.56552,                0.09244,                0.00442,                0.41104,                  0.821,              0.0097604,              0.0097604,              0.0097604
                    124,                0.86977,                0.15888,                0.04837,                0.47299,                0.79795,                0.98333,                0.98788,                0.98912,                0.85243,                0.97384,                0.97839,                0.98704,                0.97888,                0.59404,                0.12233,                0.03122,                0.41198,                0.82511,              0.0097584,              0.0097584,              0.0097584
                    125,                0.86189,                0.15298,                0.04282,                0.47159,                0.79632,                  0.987,                 0.9829,                0.99488,                0.88531,                  0.987,                 0.9829,                0.99488,                0.99008,                0.57132,                0.09238,                0.01956,                0.42083,                 0.8254,              0.0097565,              0.0097565,              0.0097565
                    126,                0.82987,                0.14951,                0.03332,                0.44921,                  0.793,                0.97717,                0.98603,                0.99379,                0.87862,                0.97717,                0.98603,                0.99379,                0.98549,                 0.5394,                0.09938,                0.00343,                0.40746,                0.81439,              0.0097545,              0.0097545,              0.0097545
                    127,                0.81108,                0.17089,                0.03822,                0.45613,                0.79124,                0.96777,                0.97445,                0.98881,                0.86447,                0.96139,                0.96804,                0.97998,                0.97682,                0.57864,                0.13367,                0.00707,                0.45722,                0.82041,              0.0097525,              0.0097525,              0.0097525
                    128,                 0.8192,                 0.1595,                0.04243,                0.44911,                0.79869,                 0.9825,                0.99384,                0.99469,                0.87364,                0.97311,                0.98422,                0.98799,                0.98799,                0.54735,                0.11792,                0.00589,                0.40274,                0.81849,              0.0097505,              0.0097505,              0.0097505
                    129,                0.81798,                0.14569,                0.03187,                0.44739,                0.79551,                0.99476,                0.99499,                  0.995,                0.87724,                0.99476,                0.99499,                  0.995,                0.99349,                0.58176,                0.08631,                0.00404,                 0.3933,                0.81984,              0.0097485,              0.0097485,              0.0097485
                    130,                0.84111,                0.16312,                0.04337,                0.45915,                0.80494,                0.99393,                0.99359,                0.99476,                 0.8924,                0.98437,                0.98397,                0.98799,                0.98739,                0.54793,                0.11424,                0.00591,                0.40311,                0.81194,              0.0097466,              0.0097466,              0.0097466
                    131,                0.81891,                 0.1651,                0.03391,                 0.4399,                  0.798,                 0.9921,                0.99359,                0.99487,                0.89533,                0.97602,                0.97756,                0.97927,                0.97667,                0.50839,                0.16693,                 0.0079,                0.39872,                0.80918,              0.0097446,              0.0097446,              0.0097446
                    132,                 0.8347,                0.12993,                  0.033,                0.45567,                0.79233,                0.99321,                0.99459,                  0.995,                0.88399,                0.97708,                0.97872,                0.97889,                 0.9737,                0.54869,                0.16637,                0.00518,                0.39606,                0.81457,              0.0097426,              0.0097426,              0.0097426
                    133,                0.81668,                0.12763,                0.03644,                0.44817,                0.78762,                0.98718,                      1,                0.99487,                0.88464,                0.97763,                0.99038,                0.98838,                 0.9863,                0.56607,                 0.1343,                 0.0046,                0.39536,                0.81971,              0.0097406,              0.0097406,              0.0097406
                    134,                0.83439,                0.16143,                0.03462,                0.45046,                0.79352,                0.98779,                      1,                0.99425,                0.88638,                0.97813,                0.99038,                0.98772,                0.98757,                0.53664,                0.11731,                0.00455,                0.39201,                0.81383,              0.0097386,              0.0097386,              0.0097386
                    135,                0.79281,                0.12267,                0.03652,                0.44131,                0.79574,                0.98699,                      1,                0.99325,                0.88896,                0.98699,                      1,                0.99325,                0.98926,                0.51016,                0.09788,                0.00563,                0.38627,                0.81025,              0.0097367,              0.0097367,              0.0097367
                    136,                0.77182,                0.16401,                0.03555,                0.43725,                0.79051,                 0.9885,                0.98751,                0.99488,                0.89302,                0.96363,                0.96131,                0.97698,                0.96412,                0.54399,                0.21613,                0.00868,                0.40831,                0.81669,              0.0097347,              0.0097347,              0.0097347
                    137,                0.75929,                0.14134,                0.03558,                 0.4309,                0.79246,                0.98686,                0.99453,                  0.995,                 0.8874,                0.96134,                0.96897,                0.96754,                0.96339,                0.54609,                0.20763,                0.00641,                0.38753,                0.81548,              0.0097327,              0.0097327,              0.0097327
                    138,                0.80703,                0.13394,                0.04401,                0.43858,                0.79078,                0.97701,                0.99049,                0.99456,                 0.8757,                 0.9673,                0.98117,                  0.987,                0.97437,                 0.5628,                0.19297,                0.00903,                0.40486,                 0.8181,              0.0097307,              0.0097307,              0.0097307
                    139,                0.81503,                0.18266,                0.03972,                0.45566,                0.79552,                0.98397,                0.98975,                0.99425,                0.87913,                0.94835,                0.97415,                0.96975,                0.94496,                 0.5641,                0.31149,                0.00842,                0.42771,                0.81849,              0.0097287,              0.0097287,              0.0097287
                    140,                0.81603,                0.14447,                0.03829,                0.44303,                0.79617,                0.98932,                0.99337,                0.99456,                0.88416,                0.97017,                0.97422,                0.97292,                0.97292,                0.55925,                0.15238,                0.00506,                0.40833,                0.81705,              0.0097268,              0.0097268,              0.0097268
                    141,                0.79627,                0.13974,                0.03004,                0.43406,                0.79732,                0.98932,                0.99189,                0.99463,                0.87798,                0.97026,                0.97275,                0.97808,                0.97808,                0.56537,                0.16465,                0.00979,                0.41248,                0.81443,              0.0097248,              0.0097248,              0.0097248
                    142,                0.78708,                0.14518,                0.03143,                0.43509,                0.79195,                0.99437,                      1,                  0.995,                0.87876,                0.98481,                0.99038,                0.98511,                0.97216,                0.55278,                0.13828,                0.00373,                0.39623,                0.81697,              0.0097228,              0.0097228,              0.0097228
                    143,                0.80534,                0.14461,                0.03743,                0.44017,                0.79401,                0.97053,                0.99359,                0.99421,                0.88282,                0.95151,                0.97436,                0.97089,                0.97089,                0.54197,                0.16441,                0.00264,                0.41163,                0.81675,              0.0097208,              0.0097208,              0.0097208
                    144,                0.80225,                0.16154,                0.03297,                0.43082,                0.79839,                0.99116,                      1,                  0.995,                0.87315,                0.98759,                0.98077,                0.98851,                 0.9877,                0.57096,                 0.1132,                0.00402,                0.40089,                0.81312,              0.0097188,              0.0097188,              0.0097188
                    145,                0.82601,                0.11818,                0.03909,                0.44624,                 0.7981,                0.98867,                      1,                0.99456,                0.89488,                0.98101,                0.98914,                0.98866,                0.98521,                0.52056,                 0.1221,                0.01241,                 0.3861,                0.81173,              0.0097169,              0.0097169,              0.0097169
                    146,                0.81371,                0.14612,                 0.0363,                0.43285,                0.79256,                0.99423,                0.99796,                  0.995,                 0.8982,                0.98468,                0.98835,                0.98855,                0.98737,                0.54466,                0.12232,                0.00474,                0.40315,                0.81216,              0.0097149,              0.0097149,              0.0097149
                    147,                0.78439,                0.15763,                0.04166,                0.43313,                0.79838,                0.98725,                      1,                0.99487,                0.89939,                0.97759,                0.99038,                0.98826,                0.98826,                0.54216,                0.10928,                0.00702,                0.40672,                0.81383,              0.0097129,              0.0097129,              0.0097129
                    148,                0.81585,                0.10725,                0.04362,                0.43959,                0.79389,                0.99644,                0.99824,                  0.995,                0.88462,                0.98687,                0.98862,                0.98691,                0.98597,                0.55671,                0.10947,                0.00785,                0.38656,                0.82176,              0.0097109,              0.0097109,              0.0097109
                    149,                0.79438,                0.11893,                 0.0342,                0.44324,                0.79562,                0.99524,                      1,                  0.995,                0.89649,                0.98561,                0.99038,                0.98836,                0.98748,                0.51875,                0.10356,                0.00479,                0.38614,                0.81027,              0.0097089,              0.0097089,              0.0097089
                    150,                0.78162,                0.12167,                 0.0278,                0.42306,                0.79453,                0.97485,                0.99825,                0.99375,                0.88904,                0.97485,                0.99825,                0.99375,                0.99356,                0.53265,                0.05506,                0.00476,                0.39224,                0.81136,               0.009707,               0.009707,               0.009707
                    151,                0.76549,                0.15222,                 0.0347,                0.43545,                0.79239,                0.97695,                 0.9974,                0.99398,                0.86251,                0.96783,                0.98783,                0.98808,                0.98808,                0.57659,                0.10456,                0.00475,                0.40676,                0.82373,               0.009705,               0.009705,               0.009705
                    152,                 0.7689,                0.14971,                0.03976,                0.42304,                0.79792,                0.99702,                      1,                  0.995,                0.88196,                0.98744,                0.99038,                 0.9877,                0.98716,                0.54222,                0.11064,                0.00594,                0.39575,                0.81676,               0.009703,               0.009703,               0.009703
                    153,                0.81895,                0.13606,                0.03214,                0.43817,                0.79283,                0.97837,                0.98471,                0.99398,                0.85601,                0.95483,                0.95475,                0.97118,                0.97118,                0.62468,                0.22819,                0.01086,                0.42989,                0.82734,               0.009701,               0.009701,               0.009701
                    154,                0.79598,                0.13568,                0.03598,                0.43582,                0.79144,                0.98507,                      1,                0.99281,                0.87551,                0.97537,                0.96322,                0.97713,                0.96993,                0.57167,                0.18842,                0.00562,                0.41116,                0.81882,               0.009699,               0.009699,               0.009699
                    155,                0.77099,                0.16782,                0.03597,                 0.4225,                0.78918,                0.99493,                      1,                  0.995,                0.88927,                0.98523,                0.99038,                0.98645,                0.98645,                0.54065,                0.09824,                0.00451,                0.38431,                0.81384,              0.0096971,              0.0096971,              0.0096971
                    156,                0.79186,                0.14548,                0.03902,                0.43277,                0.79786,                0.99288,                      1,                  0.995,                0.89507,                0.98334,                0.99038,                0.98608,                0.97845,                0.52372,                0.13997,                0.00542,                0.38232,                0.81505,              0.0096951,              0.0096951,              0.0096951
                    157,                 0.7895,                0.15101,                0.03492,                0.42556,                0.79201,                0.97762,                0.97609,                0.99285,                0.87947,                0.95833,                0.95713,                0.98305,                0.98305,                0.54651,                0.14131,                0.00441,                0.42621,                0.81002,              0.0096931,              0.0096931,              0.0096931
                    158,                0.82344,                0.14216,                 0.0353,                0.43571,                0.79268,                 0.9939,                      1,                  0.995,                0.88443,                0.97495,                0.98077,                0.97877,                0.97348,                0.55793,                0.21281,                0.00658,                0.39392,                0.81268,              0.0096911,              0.0096911,              0.0096911
                    159,                0.76667,                0.15808,                0.03067,                0.41994,                0.78896,                0.99206,                0.99876,                  0.995,                0.88109,                0.97303,                0.97959,                0.97815,                0.97215,                0.57793,                0.17504,                0.01118,                0.40904,                0.81871,              0.0096891,              0.0096891,              0.0096891
                    160,                0.78838,                0.16028,                0.03191,                0.42729,                0.79056,                0.99348,                      1,                  0.995,                0.88892,                0.98486,                0.99149,                0.99435,                0.99066,                0.53123,                 0.1017,                0.00499,                0.38503,                0.80805,              0.0096872,              0.0096872,              0.0096872
                    161,                0.80968,                0.13239,                0.03226,                0.43506,                 0.7894,                0.98118,                0.98573,                0.99408,                 0.8736,                  0.985,                0.98528,                0.98873,                0.98873,                0.56822,                0.10787,                0.00662,                0.39264,                0.81959,              0.0096852,              0.0096852,              0.0096852
                    162,                0.78628,                0.14575,                0.03536,                0.42139,                0.79469,                0.99479,                0.99292,                  0.995,                0.89016,                0.98483,                0.98335,                0.98797,                0.98797,                0.52844,                0.10328,                0.00378,                0.37658,                0.81138,              0.0096832,              0.0096832,              0.0096832
                    163,                0.80631,                0.11487,                0.03664,                0.42908,                0.79013,                0.99776,                0.99972,                  0.995,                0.85204,                 0.9818,                0.98369,                0.98383,                0.98211,                0.62268,                0.12011,                0.00336,                0.40461,                0.83023,              0.0096812,              0.0096812,              0.0096812
                    164,                0.77408,                0.17816,                0.03783,                 0.4199,                0.79419,                0.99053,                0.99899,                0.99487,                0.88502,                0.98091,                0.98941,                0.98851,                0.98851,                0.54438,                0.10082,                0.00646,                0.38841,                0.81341,              0.0096792,              0.0096792,              0.0096792
                    165,                0.79612,                0.12344,                0.03041,                 0.4312,                0.79243,                0.99462,                0.98943,                  0.995,                0.89328,                0.99462,                0.98943,                  0.995,                0.98541,                0.51397,                0.09991,                 0.0041,                0.37924,                0.81131,              0.0096773,              0.0096773,              0.0096773
                    166,                0.76784,                0.12948,                0.04096,                0.42215,                0.79201,                0.98542,                      1,                0.99406,                0.89889,                 0.9758,                0.99038,                0.98603,                0.97857,                0.51513,                0.13544,                0.03086,                0.37857,                0.81173,              0.0096753,              0.0096753,              0.0096753
                    167,                0.73673,                0.15496,                0.03107,                0.42584,                0.79722,                0.99403,                0.99942,                  0.995,                0.88131,                0.98434,                0.98992,                0.98854,                0.97901,                0.52489,                0.13999,                0.00752,                0.37475,                 0.8126,              0.0096733,              0.0096733,              0.0096733
                    168,                0.77915,                0.15468,                0.03443,                0.43762,                0.79148,                0.96166,                      1,                0.99395,                 0.8972,                0.95579,                0.99038,                0.98754,                0.98661,                 0.5335,                0.11996,                0.00501,                0.40987,                0.81291,              0.0096713,              0.0096713,              0.0096713
                    169,                 0.7629,                0.13402,                0.03863,                0.42822,                0.79213,                0.96606,                0.98601,                0.99318,                 0.8777,                0.95774,                0.97556,                0.99265,                0.98866,                 0.5339,                0.09962,                0.01327,                0.41275,                0.81677,              0.0096693,              0.0096693,              0.0096693
                    170,                0.78433,                0.14431,                0.03435,                0.42539,                0.79555,                0.98331,                0.99947,                0.99487,                0.90019,                0.98331,                0.99947,                0.99487,                 0.9931,                0.48631,                0.07617,                0.00372,                0.38078,                0.80989,              0.0096674,              0.0096674,              0.0096674
                    171,                0.78415,                0.13399,                 0.0327,                0.42155,                0.79343,                0.99428,                      1,                  0.995,                0.89806,                0.98471,                0.99038,                0.98851,                0.98789,                0.50447,                0.11073,                0.00318,                0.37903,                0.80876,              0.0096654,              0.0096654,              0.0096654
                    172,                0.78542,                0.15207,                0.03274,                0.43616,                0.79658,                0.99204,                0.99057,                  0.995,                0.88825,                0.98252,                 0.9811,                  0.994,                0.99033,                 0.5208,                0.10159,                0.00425,                0.37461,                0.81212,              0.0096634,              0.0096634,              0.0096634
                    173,                0.76396,                0.16007,                0.02938,                  0.422,                0.79788,                0.98777,                0.99359,                0.99476,                0.87892,                0.97826,                0.98397,                0.99398,                  0.992,                0.52805,                0.07992,                0.00346,                0.38796,                0.81486,              0.0096614,              0.0096614,              0.0096614
                    174,                 0.7605,                0.13391,                0.03395,                0.41824,                0.79273,                0.99615,                0.99342,                  0.995,                0.89025,                0.99615,                0.99342,                  0.995,                0.99304,                0.54117,                0.07035,                0.00396,                0.39368,                0.81743,              0.0096594,              0.0096594,              0.0096594
                    175,                0.74335,                0.13732,                0.03472,                0.41353,                 0.7944,                0.99175,                      1,                  0.995,                0.90016,                0.99175,                      1,                  0.995,                0.98359,                0.51098,                0.10776,                0.01043,                0.37795,                0.81023,              0.0096575,              0.0096575,              0.0096575
                    176,                0.77574,                0.11968,                0.03553,                0.42438,                0.79388,                0.99069,                0.99601,                  0.995,                0.88115,                 0.9703,                0.97843,                0.97687,                0.97481,                 0.5631,                0.13888,                0.01049,                0.39476,                0.81789,              0.0096555,              0.0096555,              0.0096555
                    177,                0.74033,                0.13336,                0.02571,                0.41131,                0.79228,                0.99009,                0.99729,                  0.995,                0.88131,                0.98052,                0.98768,                0.98078,                0.97981,                0.57317,                0.12202,                0.01322,                0.39139,                0.81746,              0.0096535,              0.0096535,              0.0096535
                    178,                0.76726,                0.13178,                0.03372,                0.42811,                0.78706,                0.97734,                0.99185,                0.99472,                0.87769,                0.98955,                0.96808,                0.98499,                0.98412,                 0.5342,                 0.1287,                0.00419,                0.40171,                0.81455,              0.0096515,              0.0096515,              0.0096515
                    179,                0.74883,                0.13209,                0.03204,                0.41476,                 0.7871,                0.96209,                 0.9884,                0.99472,                0.87257,                0.96607,                0.95745,                0.97735,                0.96998,                0.55175,                0.16382,                0.00962,                 0.4259,                0.81709,              0.0096495,              0.0096495,              0.0096495
                    180,                0.75416,                0.14608,                0.03053,                0.41365,                0.78901,                0.99504,                0.98686,                0.99472,                0.89471,                0.98388,                0.99014,                0.98956,                0.98605,                0.48696,                0.10785,                0.00385,                0.37321,                0.80971,              0.0096476,              0.0096476,              0.0096476
                    181,                0.76179,                0.11167,                0.03306,                0.41688,                0.79297,                0.98655,                0.99114,                  0.995,                0.88743,                0.97086,                0.97515,                0.97709,                0.97608,                0.54378,                0.13933,                0.00323,                0.38894,                0.81846,              0.0096456,              0.0096456,              0.0096456
                    182,                0.73765,                0.13262,                0.02409,                0.41368,                0.78671,                0.98194,                 0.9868,                0.99463,                0.88812,                0.97475,                0.97505,                0.99342,                0.98653,                0.53551,                 0.1244,                0.00337,                0.41047,                0.81301,              0.0096436,              0.0096436,              0.0096436
                    183,                0.75668,                0.13987,                0.04048,                0.46879,                0.79586,                0.99601,                0.97763,                  0.995,                 0.8904,                0.98516,                 0.9604,                0.99134,                0.98896,                0.50911,                0.10832,                0.00581,                0.37833,                0.80798,              0.0096416,              0.0096416,              0.0096416
                    184,                0.78026,                0.14212,                0.03511,                0.42648,                0.79406,                0.99324,                      1,                  0.995,                0.89946,                0.99324,                      1,                  0.995,                0.98997,                0.52531,                0.08565,                 0.0059,                 0.3847,                0.81156,              0.0096396,              0.0096396,              0.0096396
                    185,                0.76473,                0.14722,                0.03085,                 0.4202,                0.78531,                0.96915,                0.98221,                 0.9903,                0.87192,                0.96915,                0.98221,                 0.9903,                0.97867,                0.58263,                0.09988,                0.00236,                0.43988,                0.81759,              0.0096377,              0.0096377,              0.0096377
                    186,                0.74527,                0.13485,                0.02814,                0.41706,                0.79263,                 0.9819,                0.98133,                0.99393,                0.88519,                 0.9819,                0.98133,                0.99393,                0.98481,                0.53744,                0.07575,                0.00208,                0.40112,                0.81313,              0.0096357,              0.0096357,              0.0096357
                    187,                0.74401,                0.11792,                0.03083,                0.41681,                0.78888,                0.98111,                0.99506,                0.99277,                0.87484,                0.96214,                0.97588,                0.97355,                0.97355,                0.52245,                0.14706,                0.00249,                0.38197,                0.81267,              0.0096337,              0.0096337,              0.0096337
                    188,                0.75245,                0.11383,                0.02824,                0.41426,                 0.7878,                0.97809,                0.99194,                0.99469,                0.88981,                0.95961,                0.97277,                0.98435,                0.97692,                0.52779,                0.10254,                0.00417,                0.38212,                0.81259,              0.0096317,              0.0096317,              0.0096317
                    189,                0.73813,                0.13598,                 0.0435,                0.41091,                0.79176,                0.98359,                 0.9913,                0.99456,                0.89372,                0.98359,                 0.9913,                0.99456,                0.98965,                 0.5246,                0.07547,                 0.0156,                0.38727,                0.81154,              0.0096297,              0.0096297,              0.0096297
                    190,                0.79258,                0.11713,                0.03076,                 0.4209,                0.79326,                0.98824,                0.99391,                0.99488,                0.87926,                0.98824,                0.99391,                0.99488,                0.99301,                0.54882,                0.07487,                0.00422,                0.38447,                 0.8154,              0.0096278,              0.0096278,              0.0096278
                    191,                0.73164,                0.11318,                 0.0299,                0.40867,                0.78882,                0.99652,                      1,                  0.995,                0.89371,                0.99652,                      1,                  0.995,                0.99384,                0.52152,                0.06873,                0.00287,                 0.3745,                 0.8113,              0.0096258,              0.0096258,              0.0096258
                    192,                0.73073,                0.13203,                  0.028,                0.40811,                0.79074,                0.99524,                0.99359,                0.99424,                0.86158,                0.98558,                0.98397,                0.98292,                0.98292,                 0.5825,                0.12813,                0.00661,                0.40215,                0.81393,              0.0096238,              0.0096238,              0.0096238
                    193,                0.74581,                0.11766,                0.05072,                0.42061,                0.78996,                0.99385,                0.99775,                  0.995,                0.88499,                0.99385,                0.99775,                  0.995,                0.98432,                0.51794,                0.08357,                0.00429,                0.37426,                0.80532,              0.0096218,              0.0096218,              0.0096218
                    194,                 0.7383,                0.10298,                0.02903,                0.40499,                0.79008,                0.98914,                0.99803,                  0.995,                0.90144,                0.98279,                0.99162,                0.99128,                0.98533,                0.49245,                0.10106,                0.00355,                0.36564,                0.80846,              0.0096198,              0.0096198,              0.0096198
                    195,                0.76906,                0.12793,                0.04975,                0.41737,                0.78999,                0.98732,                0.99577,                0.99487,                0.89909,                0.98094,                0.98936,                0.99383,                0.99204,                0.50747,                0.08101,                0.00297,                0.36829,                0.81374,              0.0096179,              0.0096179,              0.0096179
                    196,                0.72718,                0.10493,                0.03212,                0.39779,                0.78947,                0.97581,                0.97436,                0.99362,                0.89425,                0.97581,                0.97436,                0.99362,                 0.9924,                0.51707,                0.07398,                0.00343,                0.41005,                0.81427,              0.0096159,              0.0096159,              0.0096159
                    197,                0.73176,                0.10076,                0.02967,                0.39924,                0.78687,                0.98502,                0.98077,                0.99456,                0.90105,                0.98502,                0.98077,                0.99456,                0.98868,                 0.4767,                0.07462,                0.00955,                0.37329,                0.80614,              0.0096139,              0.0096139,              0.0096139
                    198,                0.75315,                0.10928,                0.03054,                0.40773,                 0.7906,                0.99346,                0.99359,                0.99488,                0.89146,                0.99346,                0.99359,                0.99488,                 0.9927,                0.51817,                0.05807,                0.00417,                0.37018,                0.81308,              0.0096119,              0.0096119,              0.0096119
                    199,                0.72595,                 0.1274,                0.03165,                0.39714,                0.78451,                 0.9952,                0.99125,                0.99487,                0.89704,                0.98883,                0.98484,                0.98709,                0.98709,                0.48364,                  0.099,                0.00615,                0.35905,                 0.8092,              0.0096099,              0.0096099,              0.0096099
                    200,                0.71998,                0.11495,                0.03042,                0.39502,                0.79225,                0.98721,                0.99172,                0.99475,                0.89033,                0.98081,                0.98531,                0.98526,                0.98526,                0.50189,                0.10357,                0.00512,                0.38074,                 0.8102,               0.009608,               0.009608,               0.009608
                    201,                  0.703,                0.10848,                0.03035,                0.39835,                0.79048,                0.98963,                0.99382,                  0.995,                0.89448,                0.97728,                0.95614,                0.97956,                0.96797,                0.49122,                0.17042,                0.00443,                 0.3628,                0.80619,               0.009606,               0.009606,               0.009606
                    202,                0.73383,                 0.1075,                0.02799,                0.40147,                0.78703,                0.99428,                0.99936,                  0.995,                0.89382,                0.99104,                0.99038,                  0.989,                0.98864,                0.48849,                0.10141,                0.00435,                 0.3508,                0.80766,               0.009604,               0.009604,               0.009604
                    203,                0.75248,                0.09646,                0.04002,                0.40884,                0.79169,                0.99532,                0.99627,                  0.995,                0.90969,                0.98977,                0.98598,                0.98957,                0.98856,                0.46881,                0.10392,                 0.0039,                0.34918,                0.80672,               0.009602,               0.009602,               0.009602
