                  epoch,         train/box_loss,        train/pose_loss,        train/kobj_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(P),      metrics/recall(P),       metrics/mAP50(P),    metrics/mAP50-95(P),           val/box_loss,          val/pose_loss,          val/kobj_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    393,                  0.335,                0.04187,                0.02211,                0.23983,                0.78974,                0.99269,                 0.9976,                  0.995,                0.94149,                0.99269,                 0.9976,                  0.995,                  0.995,                0.39021,                0.02947,                0.00168,                0.25384,                0.78678,              0.0092258,              0.0092258,              0.0092258
                    394,                0.34721,                0.04332,                0.02139,                0.25376,                0.78826,                0.99191,                0.99725,                  0.995,                0.93181,                0.99191,                0.99725,                  0.995,                  0.995,                0.39823,                0.03358,                0.00356,                 0.2554,                0.78479,              0.0092238,              0.0092238,              0.0092238
                    395,                0.34806,                0.04994,                0.02482,                0.25281,                0.79311,                 0.9956,                      1,                  0.995,                0.93707,                 0.9956,                      1,                  0.995,                  0.995,                0.38239,                 0.0324,                0.00178,                0.25033,                0.78375,              0.0092219,              0.0092219,              0.0092219
                    396,                0.35161,                0.04902,                0.01965,                0.24626,                0.78984,                0.99496,                      1,                  0.995,                0.94487,                0.98865,                0.99359,                0.99035,                0.98363,                0.38957,                 0.1067,                0.00168,                0.24638,                0.78528,              0.0092199,              0.0092199,              0.0092199
                    397,                0.34914,                0.04123,                0.02088,                0.24477,                0.79304,                0.99565,                      1,                  0.995,                 0.9337,                0.98933,                0.99359,                0.98979,                 0.9837,                0.41484,                0.10346,                0.00234,                0.25102,                 0.7862,              0.0092179,              0.0092179,              0.0092179
                    398,                0.34987,                0.04137,                0.02016,                0.24887,                0.79396,                0.99168,                0.99972,                  0.995,                0.92907,                0.98544,                0.99331,                0.98954,                0.98746,                0.40185,                0.09095,                0.00204,                0.25213,                0.78504,              0.0092159,              0.0092159,              0.0092159
                    399,                0.36326,                0.04854,                0.02205,                 0.2576,                0.79068,                 0.9941,                      1,                  0.995,                0.93509,                0.97813,                0.98397,                0.98179,                0.98105,                0.39043,                0.11413,                0.00198,                0.25279,                 0.7849,              0.0092139,              0.0092139,              0.0092139
                    400,                0.34882,                0.05116,                0.02147,                0.25067,                0.79322,                 0.9944,                      1,                  0.995,                0.93353,                 0.9944,                      1,                  0.995,                0.98931,                0.38933,                 0.0531,                0.00207,                0.24648,                0.78531,               0.009212,               0.009212,               0.009212
                    401,                0.33766,                0.05906,                0.02895,                0.24535,                0.79029,                0.99361,                      1,                  0.995,                0.92776,                0.98726,                0.99359,                0.98855,                0.98855,                0.40736,                0.06324,                0.00153,                0.25019,                0.78771,                0.00921,                0.00921,                0.00921
                    402,                0.33428,                0.04956,                0.01924,                0.25184,                0.78842,                0.99367,                      1,                  0.995,                0.93046,                0.99367,                      1,                  0.995,                0.99164,                0.40397,                0.04594,                0.00209,                0.25753,                0.78715,               0.009208,               0.009208,               0.009208
                    403,                0.34692,                0.04857,                0.01788,                0.25221,                0.78742,                0.99314,                      1,                  0.995,                0.93778,                0.99314,                      1,                  0.995,                  0.995,                0.41583,                0.03039,                0.00157,                0.25652,                0.78857,               0.009206,               0.009206,               0.009206
                    404,                0.34284,                0.04521,                0.01596,                0.25748,                0.79195,                0.99241,                      1,                  0.995,                0.93635,                0.99241,                      1,                  0.995,                0.99388,                0.41466,                0.03301,                0.00164,                0.25909,                0.78797,               0.009204,               0.009204,               0.009204
                    405,                0.34447,                0.04339,                0.02036,                0.24428,                0.78908,                0.99482,                      1,                  0.995,                0.92994,                0.99482,                      1,                  0.995,                  0.995,                0.40723,                0.02858,                0.00173,                0.25757,                0.78744,              0.0092021,              0.0092021,              0.0092021
                    406,                0.33788,                0.04038,                0.01983,                 0.2447,                0.79073,                0.99482,                      1,                  0.995,                0.93019,                0.99482,                      1,                  0.995,                0.99383,                0.41414,                0.04719,                0.00268,                0.25818,                 0.7865,              0.0092001,              0.0092001,              0.0092001
                    407,                0.34002,                 0.0421,                  0.021,                0.24082,                0.78633,                0.99142,                      1,                  0.995,                0.93282,                0.99142,                      1,                  0.995,                0.99024,                0.40141,                0.05931,                0.00275,                0.25182,                0.78564,              0.0091981,              0.0091981,              0.0091981
                    408,                0.33788,                0.03978,                0.01917,                0.24629,                0.79133,                0.99207,                      1,                  0.995,                0.93423,                0.99207,                      1,                  0.995,                0.99382,                 0.3878,                0.04409,                0.00282,                0.24686,                0.78547,              0.0091961,              0.0091961,              0.0091961
                    409,                0.35128,                0.04193,                0.02236,                0.24272,                0.79474,                0.99529,                      1,                  0.995,                 0.9382,                0.99529,                      1,                  0.995,                0.98998,                0.37385,                0.05451,                0.00287,                0.24458,                0.78489,              0.0091941,              0.0091941,              0.0091941
                    410,                0.34349,                0.04187,                0.01974,                0.24498,                0.79156,                 0.9968,                      1,                  0.995,                0.93525,                0.99043,                0.99359,                0.98858,                0.98799,                0.38336,                0.07406,                0.00137,                0.24571,                0.78559,              0.0091922,              0.0091922,              0.0091922
                    411,                0.34246,                0.03801,                0.02075,                0.25278,                0.79131,                0.99472,                      1,                  0.995,                 0.9369,                0.99472,                      1,                  0.995,                0.99212,                0.38379,                0.04621,                0.00151,                0.24811,                0.78468,              0.0091902,              0.0091902,              0.0091902
                    412,                0.33262,                0.03247,                0.01411,                0.24327,                 0.7839,                 0.9948,                      1,                  0.995,                0.93686,                 0.9948,                      1,                  0.995,                  0.995,                0.37514,                0.02786,                0.00126,                0.24487,                0.78504,              0.0091882,              0.0091882,              0.0091882
                    413,                0.32594,                0.03926,                0.01854,                0.23819,                0.78547,                0.99451,                      1,                  0.995,                0.93995,                0.99451,                      1,                  0.995,                  0.995,                0.37633,                0.02609,                 0.0014,                0.24055,                0.78546,              0.0091862,              0.0091862,              0.0091862
                    414,                0.34609,                0.03533,                0.01937,                0.24484,                0.78876,                0.99309,                      1,                  0.995,                0.94262,                0.99309,                      1,                  0.995,                  0.995,                0.36767,                0.02726,                0.00224,                0.24176,                0.78443,              0.0091842,              0.0091842,              0.0091842
                    415,                0.34013,                0.04042,                0.02079,                0.24736,                 0.7925,                 0.9893,                      1,                  0.995,                0.94506,                 0.9893,                      1,                  0.995,                  0.995,                0.37444,                0.02891,                0.00171,                0.24864,                0.78478,              0.0091823,              0.0091823,              0.0091823
                    416,                0.32558,                0.04438,                0.01936,                0.24937,                0.78881,                0.99489,                      1,                  0.995,                0.94596,                0.99489,                      1,                  0.995,                  0.995,                 0.3628,                0.02674,                0.00155,                0.24702,                0.78488,              0.0091803,              0.0091803,              0.0091803
                    417,                0.32707,                0.03759,                0.01734,                0.24646,                0.79175,                 0.9949,                      1,                  0.995,                0.94612,                 0.9949,                      1,                  0.995,                  0.995,                0.37599,                0.02742,                0.00159,                0.24149,                0.78457,              0.0091783,              0.0091783,              0.0091783
                    418,                0.34398,                0.04151,                0.02069,                0.24127,                0.79018,                0.99541,                      1,                  0.995,                0.94015,                0.99541,                      1,                  0.995,                0.99461,                0.38188,                0.02945,                0.00135,                0.24517,                0.78397,              0.0091763,              0.0091763,              0.0091763
                    419,                0.33925,                 0.0363,                0.01714,                0.24217,                0.78866,                0.99423,                      1,                  0.995,                0.94341,                0.99423,                      1,                  0.995,                 0.9936,                0.38428,                0.04068,                0.00143,                0.24373,                0.78645,              0.0091743,              0.0091743,              0.0091743
                    420,                0.33272,                0.03637,                0.02277,                0.23588,                 0.7883,                0.99136,                0.99975,                  0.995,                0.92925,                0.99136,                0.99975,                  0.995,                0.99258,                0.39303,                0.04263,                0.00119,                0.24966,                0.78774,              0.0091724,              0.0091724,              0.0091724
                    421,                0.33904,                0.03124,                0.01464,                0.24297,                0.78621,                0.99337,                      1,                  0.995,                0.94212,                0.99337,                      1,                  0.995,                0.99431,                0.37902,                0.03156,                 0.0013,                  0.248,                 0.7841,              0.0091704,              0.0091704,              0.0091704
                    422,                0.33787,                0.03446,                 0.0174,                0.24344,                0.78788,                0.99641,                      1,                  0.995,                0.94945,                0.99641,                      1,                  0.995,                  0.995,                0.35313,                0.02617,                0.00114,                0.23911,                0.78426,              0.0091684,              0.0091684,              0.0091684
                    423,                0.33787,                 0.0394,                0.01786,                0.24148,                0.78879,                0.99556,                      1,                  0.995,                0.94128,                0.99556,                      1,                  0.995,                  0.995,                 0.3804,                0.02415,                0.00103,                0.23563,                0.78621,              0.0091664,              0.0091664,              0.0091664
                    424,                0.34116,                0.03811,                0.01955,                0.24131,                0.78784,                0.99305,                0.99949,                  0.995,                0.94514,                0.99305,                0.99949,                  0.995,                  0.995,                0.38691,                0.02429,                0.00101,                0.24068,                0.78584,              0.0091644,              0.0091644,              0.0091644
                    425,                0.33249,                0.04055,                0.01603,                 0.2458,                0.79089,                 0.9933,                0.99599,                  0.995,                0.93713,                 0.9933,                0.99599,                  0.995,                  0.995,                0.36415,                0.02576,                  0.001,                 0.2367,                0.78404,              0.0091625,              0.0091625,              0.0091625
                    426,                0.33433,                0.03759,                0.01852,                0.24061,                0.78704,                0.98919,                      1,                  0.995,                0.93923,                0.98919,                      1,                  0.995,                  0.995,                0.36983,                 0.0252,                 0.0009,                0.23976,                0.78283,              0.0091605,              0.0091605,              0.0091605
                    427,                 0.3347,                0.03762,                0.01966,                0.24289,                0.78771,                0.99054,                      1,                  0.995,                0.94714,                0.99054,                      1,                  0.995,                  0.995,                0.35809,                0.02737,                0.00085,                0.23783,                0.78243,              0.0091585,              0.0091585,              0.0091585
                    428,                 0.3329,                0.03277,                0.01922,                0.23454,                0.79127,                0.99438,                      1,                  0.995,                 0.9483,                0.99438,                      1,                  0.995,                  0.995,                0.35562,                0.02645,                0.00111,                0.24195,                 0.7831,              0.0091565,              0.0091565,              0.0091565
                    429,                0.32771,                0.03683,                0.02279,                 0.2423,                0.79531,                0.99679,                      1,                  0.995,                0.94224,                0.99679,                      1,                  0.995,                  0.995,                0.38603,                0.02769,                0.00145,                0.24678,                0.78615,              0.0091545,              0.0091545,              0.0091545
                    430,                 0.3285,                0.04149,                0.02002,                0.23964,                0.78876,                0.99369,                0.99477,                  0.995,                0.92354,                0.99369,                0.99477,                  0.995,                  0.995,                0.39166,                0.02791,                0.00191,                0.24803,                0.78705,              0.0091526,              0.0091526,              0.0091526
                    431,                0.33008,                0.04757,                0.02349,                0.24295,                 0.7911,                0.98831,                0.99126,                0.99283,                0.93195,                0.98831,                0.99126,                0.99283,                0.99265,                 0.3777,                0.03408,                0.00213,                0.25747,                0.78534,              0.0091506,              0.0091506,              0.0091506
                    432,                0.33145,                 0.0374,                0.02043,                0.24516,                0.79006,                0.99436,                0.99686,                  0.995,                0.94152,                0.99436,                0.99686,                  0.995,                  0.995,                0.37106,                 0.0263,                0.00152,                0.24482,                0.78432,              0.0091486,              0.0091486,              0.0091486
                    433,                0.33322,                0.04151,                0.02056,                0.24353,                0.78843,                0.99548,                0.99887,                  0.995,                0.93082,                0.99548,                0.99887,                  0.995,                  0.995,                0.38543,                0.02997,                0.00177,                0.24079,                0.78429,              0.0091466,              0.0091466,              0.0091466
                    434,                0.35916,                0.04361,                0.01744,                0.25198,                0.78869,                0.99631,                0.99948,                  0.995,                0.93748,                0.99631,                0.99948,                  0.995,                  0.995,                0.38469,                0.02747,                0.00235,                0.24165,                0.78352,              0.0091446,              0.0091446,              0.0091446
                    435,                0.33153,                0.04801,                0.02702,                0.24253,                0.79127,                0.99583,                0.99965,                  0.995,                0.93801,                0.99583,                0.99965,                  0.995,                  0.995,                0.38774,                0.02537,                  0.002,                0.25063,                 0.7848,              0.0091427,              0.0091427,              0.0091427
                    436,                0.33114,                0.04027,                0.02246,                0.25167,                0.78807,                0.99103,                      1,                  0.995,                0.93749,                0.99103,                      1,                  0.995,                  0.995,                0.38844,                0.02707,                 0.0021,                0.24532,                0.78483,              0.0091407,              0.0091407,              0.0091407
                    437,                 0.3368,                0.05083,                0.02051,                0.24561,                0.78958,                0.99055,                      1,                  0.995,                0.93739,                0.99055,                      1,                  0.995,                  0.995,                0.38736,                0.02813,                0.00352,                0.24143,                0.78365,              0.0091387,              0.0091387,              0.0091387
                    438,                0.33682,                0.05126,                0.02356,                0.24489,                0.79075,                0.99274,                      1,                  0.995,                0.94855,                0.99274,                      1,                  0.995,                  0.995,                0.37183,                0.02584,                0.00239,                0.24089,                0.78299,              0.0091367,              0.0091367,              0.0091367
                    439,                0.33246,                0.03596,                  0.022,                0.24243,                0.78972,                0.99466,                      1,                  0.995,                0.93868,                0.99466,                      1,                  0.995,                  0.995,                0.37778,                0.02612,                0.00185,                0.24569,                0.78396,              0.0091347,              0.0091347,              0.0091347
                    440,                0.33927,                 0.0372,                0.01737,                0.23644,                0.78738,                0.99251,                      1,                  0.995,                 0.9343,                0.99251,                      1,                  0.995,                  0.995,                0.39675,                0.02665,                 0.0022,                0.24413,                0.78496,              0.0091328,              0.0091328,              0.0091328
                    441,                0.33171,                  0.036,                0.02131,                0.23771,                0.79254,                0.99166,                      1,                  0.995,                0.93744,                0.99166,                      1,                  0.995,                  0.995,                0.38092,                0.02647,                0.00204,                0.24251,                0.78491,              0.0091308,              0.0091308,              0.0091308
                    442,                0.31662,                0.04255,                0.01853,                0.23598,                0.79117,                0.99225,                0.99835,                  0.995,                0.93351,                0.99225,                0.99835,                  0.995,                  0.995,                0.38105,                0.02925,                0.00199,                0.24869,                0.78608,              0.0091288,              0.0091288,              0.0091288
                    443,                0.32696,                0.05508,                0.01822,                 0.2462,                0.78419,                0.99358,                0.99881,                  0.995,                0.94126,                0.99358,                0.99881,                  0.995,                  0.995,                0.37951,                0.02731,                0.00158,                0.24705,                0.78456,              0.0091268,              0.0091268,              0.0091268
                    444,                0.34035,                0.03421,                0.02311,                0.24443,                0.78958,                0.99334,                0.99898,                  0.995,                0.93964,                0.99334,                0.99898,                  0.995,                  0.995,                0.36788,                0.02603,                0.00166,                0.24196,                 0.7834,              0.0091248,              0.0091248,              0.0091248
                    445,                0.32783,                0.03613,                0.02162,                0.23799,                0.78979,                0.99216,                0.99867,                  0.995,                0.94832,                0.99216,                0.99867,                  0.995,                  0.995,                0.36332,                0.02502,                0.00185,                0.23884,                0.78338,              0.0091229,              0.0091229,              0.0091229
                    446,                0.32298,                 0.0353,                0.01889,                0.23869,                0.78596,                0.99369,                      1,                  0.995,                0.94184,                0.99369,                      1,                  0.995,                  0.995,                0.38343,                 0.0267,                0.00201,                0.24444,                0.78469,              0.0091209,              0.0091209,              0.0091209
                    447,                0.32564,                0.04112,                 0.0155,                0.24483,                0.78915,                0.99533,                      1,                  0.995,                0.94282,                0.99533,                      1,                  0.995,                  0.995,                0.38082,                0.02653,                0.00145,                0.23789,                0.78521,              0.0091189,              0.0091189,              0.0091189
                    448,                0.32881,                0.03401,                0.01735,                0.24051,                0.78992,                 0.9962,                      1,                  0.995,                0.93322,                 0.9962,                      1,                  0.995,                  0.995,                0.37885,                0.02423,                0.00132,                0.24098,                0.78515,              0.0091169,              0.0091169,              0.0091169
                    449,                0.31985,                0.03685,                0.01575,                 0.2345,                0.78708,                0.99523,                0.99992,                  0.995,                0.94342,                0.99523,                0.99992,                  0.995,                  0.995,                0.37785,                0.02623,                0.00138,                0.23566,                0.78574,              0.0091149,              0.0091149,              0.0091149
                    450,                0.33473,                0.04372,                0.02295,                0.24563,                0.79134,                0.99421,                      1,                  0.995,                0.93966,                0.99421,                      1,                  0.995,                  0.995,                0.36547,                0.02479,                0.00137,                0.23148,                0.78412,               0.009113,               0.009113,               0.009113
                    451,                 0.3297,                0.03149,                0.02032,                 0.2415,                0.79089,                0.99557,                      1,                  0.995,                0.94422,                0.99557,                      1,                  0.995,                  0.995,                0.36568,                0.02414,                0.00139,                0.23691,                 0.7847,               0.009111,               0.009111,               0.009111
                    452,                0.33384,                0.03729,                0.01754,                0.23934,                0.78915,                0.99638,                      1,                  0.995,                0.95141,                0.99638,                      1,                  0.995,                  0.995,                 0.3606,                0.02598,                0.00117,                0.23421,                0.78474,               0.009109,               0.009109,               0.009109
                    453,                0.32781,                0.03612,                0.01947,                0.24116,                 0.7897,                0.99663,                      1,                  0.995,                 0.9409,                0.99663,                      1,                  0.995,                  0.995,                0.37141,                0.02427,                0.00114,                0.23681,                0.78485,               0.009107,               0.009107,               0.009107
                    454,                0.32886,                0.03974,                0.02144,                0.24004,                0.79005,                0.99608,                      1,                  0.995,                0.94253,                0.99608,                      1,                  0.995,                  0.995,                0.37705,                0.02512,                0.00113,                0.23646,                0.78226,               0.009105,               0.009105,               0.009105
                    455,                0.33163,                0.04349,                0.02086,                0.24028,                 0.7896,                0.99651,                      1,                  0.995,                0.94256,                0.99651,                      1,                  0.995,                  0.995,                 0.3754,                0.02509,                0.00117,                 0.2375,                0.78147,              0.0091031,              0.0091031,              0.0091031
                    456,                0.32936,                0.03868,                0.02148,                0.24492,                0.79194,                0.99543,                0.99888,                  0.995,                0.93715,                0.99543,                0.99888,                  0.995,                  0.995,                0.37479,                0.02549,                0.00113,                0.23961,                 0.7828,              0.0091011,              0.0091011,              0.0091011
                    457,                0.33196,                0.04522,                0.01723,                0.23608,                0.78821,                0.99536,                      1,                  0.995,                0.93544,                0.99536,                      1,                  0.995,                  0.995,                0.37641,                0.02436,                0.00113,                0.24125,                0.78427,              0.0090991,              0.0090991,              0.0090991
                    458,                0.31496,                0.05584,                0.02092,                0.23483,                0.78533,                0.99431,                      1,                  0.995,                0.94254,                0.99431,                      1,                  0.995,                  0.995,                0.36626,                0.02676,                 0.0012,                0.23582,                0.78207,              0.0090971,              0.0090971,              0.0090971
                    459,                0.32742,                0.04032,                 0.0216,                0.24316,                0.78948,                0.99533,                      1,                  0.995,                0.94342,                0.99533,                      1,                  0.995,                  0.995,                0.36499,                0.02341,                0.00179,                0.24042,                0.78265,              0.0090951,              0.0090951,              0.0090951
                    460,                0.33723,                0.04259,                   0.02,                0.24733,                0.79245,                0.99507,                      1,                  0.995,                0.93441,                0.99507,                      1,                  0.995,                  0.995,                0.36021,                0.02524,                0.00218,                0.23784,                0.78271,              0.0090932,              0.0090932,              0.0090932
                    461,                0.34079,                0.03493,                0.01793,                0.24356,                0.79089,                 0.9953,                      1,                  0.995,                0.94027,                 0.9953,                      1,                  0.995,                  0.995,                0.36933,                0.03073,                0.00389,                0.24251,                0.78161,              0.0090912,              0.0090912,              0.0090912
                    462,                0.32554,                0.03942,                0.01903,                0.24278,                 0.7921,                0.99356,                0.99929,                  0.995,                0.94351,                0.99356,                0.99929,                  0.995,                  0.995,                0.35993,                0.02723,                 0.0023,                0.23697,                0.78131,              0.0090892,              0.0090892,              0.0090892
                    463,                0.33727,                0.03568,                0.01694,                 0.2396,                0.78671,                0.99498,                      1,                  0.995,                0.94074,                0.99498,                      1,                  0.995,                  0.995,                0.36252,                0.02648,                0.00141,                0.23539,                0.78378,              0.0090872,              0.0090872,              0.0090872
                    464,                0.33477,                0.03555,                0.01978,                 0.2399,                0.79267,                0.99583,                      1,                  0.995,                0.94447,                0.99583,                      1,                  0.995,                  0.995,                 0.3672,                0.02423,                0.00156,                 0.2381,                0.78536,              0.0090852,              0.0090852,              0.0090852
                    465,                0.33515,                0.03352,                0.01511,                0.23887,                0.78886,                0.99424,                      1,                  0.995,                0.94481,                0.99424,                      1,                  0.995,                  0.995,                  0.367,                0.02394,                0.00182,                0.23124,                 0.7837,              0.0090833,              0.0090833,              0.0090833
                    466,                0.33649,                0.03695,                0.01778,                0.23691,                0.79273,                0.99408,                      1,                  0.995,                0.94115,                0.99408,                      1,                  0.995,                  0.995,                0.35485,                 0.0242,                0.00172,                0.22908,                0.78297,              0.0090813,              0.0090813,              0.0090813
                    467,                0.32064,                0.04083,                 0.0167,                0.23947,                0.78659,                0.99316,                0.99956,                  0.995,                0.94207,                0.99316,                0.99956,                  0.995,                  0.995,                0.36602,                0.02281,                0.00168,                0.23351,                0.78325,              0.0090793,              0.0090793,              0.0090793
                    468,                0.32422,                0.03304,                0.02165,                 0.2348,                0.78721,                 0.9931,                0.99989,                  0.995,                0.93824,                 0.9931,                0.99989,                  0.995,                  0.995,                0.37501,                0.02362,                0.00235,                0.23634,                0.78209,              0.0090773,              0.0090773,              0.0090773
                    469,                0.33118,                0.03421,                0.01751,                0.24047,                0.78701,                0.99343,                      1,                  0.995,                0.94425,                0.99343,                      1,                  0.995,                  0.995,                0.36741,                0.02285,                0.00212,                0.23835,                0.78487,              0.0090753,              0.0090753,              0.0090753
                    470,                0.32289,                0.03471,                0.02083,                0.23921,                0.78728,                0.99533,                      1,                  0.995,                0.93648,                0.99533,                      1,                  0.995,                  0.995,                 0.3666,                 0.0223,                0.00175,                0.24144,                0.78567,              0.0090734,              0.0090734,              0.0090734
                    471,                0.33393,                0.04081,                0.02138,                0.23924,                0.79186,                  0.995,                      1,                  0.995,                0.94443,                  0.995,                      1,                  0.995,                  0.995,                0.35703,                0.02242,                0.00147,                0.23345,                0.78344,              0.0090714,              0.0090714,              0.0090714
                    472,                0.33396,                0.03146,                0.01659,                0.23875,                0.78639,                0.99417,                      1,                  0.995,                0.95049,                0.99417,                      1,                  0.995,                  0.995,                0.34799,                0.02354,                0.00109,                0.23015,                 0.7821,              0.0090694,              0.0090694,              0.0090694
                    473,                 0.3303,                 0.0322,                0.01717,                0.23708,                0.79018,                0.99397,                      1,                  0.995,                0.95243,                0.99397,                      1,                  0.995,                  0.995,                0.34781,                0.02535,                0.00097,                0.22974,                0.78127,              0.0090674,              0.0090674,              0.0090674
                    474,                 0.3153,                0.04255,                0.01506,                0.23324,                0.78625,                0.99344,                      1,                  0.995,                0.94449,                0.99344,                      1,                  0.995,                  0.995,                0.35283,                0.02569,                0.00137,                0.22832,                0.78165,              0.0090654,              0.0090654,              0.0090654
                    475,                0.32232,                0.03377,                0.01737,                0.23775,                0.78165,                0.99311,                      1,                  0.995,                0.95396,                0.99311,                      1,                  0.995,                  0.995,                0.34586,                0.02629,                0.00164,                0.23012,                0.78147,              0.0090635,              0.0090635,              0.0090635
                    476,                0.32057,                0.03411,                 0.0182,                0.23708,                0.78702,                0.99093,                      1,                  0.995,                0.94686,                0.99093,                      1,                  0.995,                  0.995,                0.35693,                0.02417,                0.00159,                0.23392,                0.78343,              0.0090615,              0.0090615,              0.0090615
                    477,                0.32537,                0.03114,                0.01596,                0.23405,                0.78616,                0.98953,                      1,                  0.995,                0.95245,                0.98953,                      1,                  0.995,                  0.995,                0.36215,                0.02492,                0.00178,                0.23426,                0.78376,              0.0090595,              0.0090595,              0.0090595
                    478,                0.32179,                0.03174,                0.01701,                0.23312,                0.78552,                0.99167,                      1,                  0.995,                0.95171,                0.99167,                      1,                  0.995,                  0.995,                 0.3622,                0.02453,                0.00219,                0.23098,                0.78465,              0.0090575,              0.0090575,              0.0090575
